sid,id,category,polarity
246:6,246:6:0,LAPTOP#GENERAL,positive
246:6,246:6:1,OS#USABILITY,positive
25:0,25:0:0,LAPTOP#OPERATION_PERFORMANCE,negative
25:1,25:1:0,LAPTOP#PRICE,negative
25:1,25:1:1,LAPTOP#QUALITY,negative
25:2,25:2:0,LAPTOP#OPERATION_PERFORMANCE,negative
25:2,25:2:1,LAPTOP#QUALITY,negative
25:3,25:3:0,LAPTOP#PRICE,negative
25:3,25:3:1,LAPTOP#QUALITY,negative
25:4,25:4:0,LAPTOP#OPERATION_PERFORMANCE,negative
25:4,25:4:1,LAPTOP#QUALITY,negative
25:5,25:5:0,SUPPORT#QUALITY,negative
25:6,25:6:0,SUPPORT#QUALITY,negative
25:7,25:7:0,LAPTOP#GENERAL,negative
25:9,25:9:0,COMPANY#GENERAL,negative
256:1,256:1:0,LAPTOP#DESIGN_FEATURES,positive
256:1,256:1:1,LAPTOP#GENERAL,positive
256:2,256:2:0,LAPTOP#GENERAL,positive
256:2,256:2:1,COMPANY#GENERAL,positive
256:3,256:3:0,LAPTOP#GENERAL,positive
256:4,256:4:0,LAPTOP#CONNECTIVITY,positive
256:4,256:4:1,LAPTOP#USABILITY,positive
256:6,256:6:0,LAPTOP#GENERAL,positive
94:0,94:0:0,LAPTOP#GENERAL,negative
94:1,94:1:0,LAPTOP#OPERATION_PERFORMANCE,negative
94:2,94:2:0,KEYBOARD#QUALITY,negative
94:2,94:2:1,KEYBOARD#OPERATION_PERFORMANCE,negative
94:3,94:3:0,SUPPORT#QUALITY,negative
94:5,94:5:0,SUPPORT#QUALITY,negative
94:5,94:5:1,LAPTOP#QUALITY,negative
94:6,94:6:0,SUPPORT#QUALITY,negative
94:7,94:7:0,SUPPORT#QUALITY,negative
94:8,94:8:0,LAPTOP#DESIGN_FEATURES,neutral
94:8,94:8:1,LAPTOP#PRICE,negative
94:9,94:9:0,SUPPORT#MISCELLANEOUS,negative
94:10,94:10:0,SUPPORT#QUALITY,negative
94:11,94:11:0,SUPPORT#QUALITY,negative
96:0,96:0:0,LAPTOP#QUALITY,negative
96:1,96:1:0,SUPPORT#QUALITY,negative
96:2,96:2:0,SUPPORT#QUALITY,negative
96:3,96:3:0,SUPPORT#QUALITY,negative
96:3,96:3:1,COMPANY#GENERAL,negative
96:4,96:4:0,SUPPORT#QUALITY,negative
96:5,96:5:0,LAPTOP#QUALITY,negative
374:0,374:0:0,LAPTOP#GENERAL,positive
374:1,374:1:0,MULTIMEDIA_DEVICES#QUALITY,negative
374:2,374:2:0,MOUSE#QUALITY,negative
374:2,374:2:1,SUPPORT#PRICE,negative
374:3,374:3:0,SUPPORT#PRICE,negative
374:3,374:3:1,SUPPORT#QUALITY,negative
374:4,374:4:0,SUPPORT#QUALITY,negative
374:5,374:5:0,MOUSE#QUALITY,negative
374:7,374:7:0,LAPTOP#QUALITY,negative
374:8,374:8:0,GRAPHICS#GENERAL,positive
374:9,374:9:0,LAPTOP#OPERATION_PERFORMANCE,positive
374:9,374:9:1,LAPTOP#CONNECTIVITY,positive
374:10,374:10:0,BATTERY#OPERATION_PERFORMANCE,negative
374:11,374:11:0,SOFTWARE#MISCELLANEOUS,negative
374:12,374:12:0,LAPTOP#OPERATION_PERFORMANCE,positive
374:12,374:12:1,LAPTOP#CONNECTIVITY,positive
374:13,374:13:0,MULTIMEDIA_DEVICES#QUALITY,negative
374:13,374:13:1,MOUSE#QUALITY,negative
349:0,349:0:0,LAPTOP#GENERAL,negative
349:1,349:1:0,MOTHERBOARD#QUALITY,negative
349:1,349:1:1,SUPPORT#QUALITY,negative
349:2,349:2:0,LAPTOP#MISCELLANEOUS,negative
349:3,349:3:0,LAPTOP#MISCELLANEOUS,negative
349:4,349:4:0,LAPTOP#GENERAL,negative
97:0,97:0:0,LAPTOP#GENERAL,negative
97:1,97:1:0,LAPTOP#OPERATION_PERFORMANCE,negative
97:2,97:2:0,LAPTOP#MISCELLANEOUS,negative
97:3,97:3:0,LAPTOP#QUALITY,negative
97:4,97:4:0,LAPTOP#OPERATION_PERFORMANCE,negative
97:5,97:5:0,BATTERY#OPERATION_PERFORMANCE,negative
97:6,97:6:0,LAPTOP#GENERAL,negative
97:7,97:7:0,SUPPORT#QUALITY,negative
97:8,97:8:0,LAPTOP#GENERAL,negative
97:9,97:9:0,KEYBOARD#OPERATION_PERFORMANCE,negative
97:10,97:10:0,KEYBOARD#OPERATION_PERFORMANCE,negative
97:11,97:11:0,KEYBOARD#OPERATION_PERFORMANCE,negative
97:11,97:11:1,KEYBOARD#USABILITY,negative
97:12,97:12:0,DISPLAY#OPERATION_PERFORMANCE,negative
97:13,97:13:0,COMPANY#GENERAL,negative
145:0,145:0:0,LAPTOP#QUALITY,negative
145:0,145:0:1,LAPTOP#OPERATION_PERFORMANCE,negative
145:1,145:1:0,HARD_DISC#QUALITY,negative
145:1,145:1:1,SUPPORT#PRICE,negative
230:0,230:0:0,LAPTOP#GENERAL,negative
230:1,230:1:0,LAPTOP#GENERAL,negative
230:2,230:2:0,LAPTOP#QUALITY,negative
230:3,230:3:0,LAPTOP#QUALITY,negative
230:4,230:4:0,LAPTOP#DESIGN_FEATURES,negative
230:4,230:4:1,LAPTOP#QUALITY,negative
230:4,230:4:2,LAPTOP#PRICE,negative
230:5,230:5:0,SUPPORT#QUALITY,negative
230:6,230:6:0,SUPPORT#QUALITY,negative
230:7,230:7:0,CPU#QUALITY,negative
230:7,230:7:1,FANS_COOLING#QUALITY,negative
230:7,230:7:2,MOTHERBOARD#QUALITY,negative
230:8,230:8:0,SUPPORT#QUALITY,negative
230:8,230:8:1,LAPTOP#GENERAL,negative
230:9,230:9:0,SUPPORT#QUALITY,negative
230:10,230:10:0,WARRANTY#PRICE,neutral
230:11,230:11:0,SUPPORT#QUALITY,negative
230:12,230:12:0,SUPPORT#QUALITY,negative
230:13,230:13:0,SUPPORT#QUALITY,negative
230:14,230:14:0,SUPPORT#QUALITY,negative
230:17,230:17:0,SUPPORT#QUALITY,negative
230:18,230:18:0,SUPPORT#QUALITY,negative
230:19,230:19:0,LAPTOP#QUALITY,negative
130:1,130:1:0,LAPTOP#CONNECTIVITY,negative
130:1,130:1:1,LAPTOP#QUALITY,negative
130:2,130:2:0,SUPPORT#QUALITY,negative
130:3,130:3:0,LAPTOP#GENERAL,negative
130:4,130:4:0,LAPTOP#QUALITY,negative
130:5,130:5:0,SUPPORT#QUALITY,negative
130:6,130:6:0,SUPPORT#QUALITY,negative
130:7,130:7:0,SUPPORT#PRICE,negative
130:8,130:8:0,SUPPORT#QUALITY,negative
130:9,130:9:0,LAPTOP#CONNECTIVITY,negative
130:9,130:9:1,SUPPORT#QUALITY,negative
130:10,130:10:0,COMPANY#GENERAL,negative
52:2,52:2:0,LAPTOP#GENERAL,positive
52:2,52:2:1,LAPTOP#QUALITY,negative
52:3,52:3:0,LAPTOP#QUALITY,negative
52:4,52:4:0,SUPPORT#QUALITY,negative
52:9,52:9:0,COMPANY#GENERAL,negative
52:10,52:10:0,COMPANY#GENERAL,negative
52:11,52:11:0,COMPANY#GENERAL,negative
235:1,235:1:0,LAPTOP#DESIGN_FEATURES,neutral
235:2,235:2:0,HARD_DISC#QUALITY,negative
235:3,235:3:0,SUPPORT#QUALITY,positive
235:5,235:5:0,MULTIMEDIA_DEVICES#QUALITY,neutral
235:6,235:6:0,LAPTOP#GENERAL,positive
49:1,49:1:0,SUPPORT#QUALITY,negative
49:4,49:4:0,SHIPPING#QUALITY,negative
49:5,49:5:0,LAPTOP#QUALITY,negative
49:5,49:5:1,LAPTOP#PRICE,negative
49:6,49:6:0,SUPPORT#QUALITY,negative
53:0,53:0:0,LAPTOP#GENERAL,negative
53:0,53:0:1,LAPTOP#QUALITY,negative
53:1,53:1:0,SOFTWARE#GENERAL,negative
53:1,53:1:1,LAPTOP#DESIGN_FEATURES,neutral
53:1,53:1:2,LAPTOP#OPERATION_PERFORMANCE,negative
53:2,53:2:0,LAPTOP#GENERAL,negative
53:3,53:3:0,SUPPORT#QUALITY,positive
53:3,53:3:1,SHIPPING#QUALITY,negative
60:0,60:0:0,LAPTOP#QUALITY,negative
60:0,60:0:1,LAPTOP#OPERATION_PERFORMANCE,negative
60:1,60:1:0,SUPPORT#QUALITY,negative
60:2,60:2:0,SUPPORT#QUALITY,negative
60:3,60:3:0,SUPPORT#QUALITY,neutral
60:4,60:4:0,LAPTOP#GENERAL,negative
89:0,89:0:0,LAPTOP#DESIGN_FEATURES,positive
89:1,89:1:0,LAPTOP#DESIGN_FEATURES,positive
89:1,89:1:1,LAPTOP#PORTABILITY,positive
89:1,89:1:2,LAPTOP#OPERATION_PERFORMANCE,positive
89:2,89:2:0,LAPTOP#GENERAL,positive
89:3,89:3:0,LAPTOP#OPERATION_PERFORMANCE,negative
89:4,89:4:0,LAPTOP#CONNECTIVITY,negative
89:5,89:5:0,SUPPORT#QUALITY,negative
89:6,89:6:0,SUPPORT#QUALITY,negative
89:7,89:7:0,LAPTOP#CONNECTIVITY,negative
92:0,92:0:0,SUPPORT#QUALITY,negative
92:0,92:0:1,COMPANY#GENERAL,negative
92:1,92:1:0,SUPPORT#QUALITY,negative
92:2,92:2:0,POWER_SUPPLY#QUALITY,negative
92:2,92:2:1,POWER_SUPPLY#OPERATION_PERFORMANCE,negative
92:5,92:5:0,SUPPORT#QUALITY,negative
92:6,92:6:0,SUPPORT#QUALITY,negative
92:7,92:7:0,SUPPORT#QUALITY,negative
92:10,92:10:0,SUPPORT#QUALITY,negative
92:12,92:12:0,SUPPORT#QUALITY,negative
92:13,92:13:0,COMPANY#GENERAL,negative
92:14,92:14:0,POWER_SUPPLY#OPERATION_PERFORMANCE,negative
92:14,92:14:1,POWER_SUPPLY#DESIGN_FEATURES,negative
92:15,92:15:0,LAPTOP#GENERAL,negative
92:16,92:16:0,POWER_SUPPLY#OPERATION_PERFORMANCE,negative
310:0,310:0:0,LAPTOP#MISCELLANEOUS,positive
310:1,310:1:0,LAPTOP#GENERAL,positive
310:1,310:1:1,LAPTOP#MISCELLANEOUS,positive
310:2,310:2:0,LAPTOP#OPERATION_PERFORMANCE,positive
310:2,310:2:1,LAPTOP#DESIGN_FEATURES,positive
310:3,310:3:0,LAPTOP#DESIGN_FEATURES,positive
310:3,310:3:1,COMPANY#GENERAL,positive
310:4,310:4:0,SOFTWARE#USABILITY,positive
310:4,310:4:1,LAPTOP#OPERATION_PERFORMANCE,positive
310:5,310:5:0,LAPTOP#GENERAL,positive
310:6,310:6:0,LAPTOP#GENERAL,positive
310:6,310:6:1,COMPANY#GENERAL,positive
41:1,41:1:0,LAPTOP#QUALITY,positive
41:1,41:1:1,LAPTOP#PORTABILITY,positive
41:1,41:1:2,LAPTOP#OPERATION_PERFORMANCE,positive
41:2,41:2:0,BATTERY#OPERATION_PERFORMANCE,positive
41:2,41:2:1,LAPTOP#MISCELLANEOUS,positive
41:3,41:3:0,LAPTOP#OPERATION_PERFORMANCE,positive
41:4,41:4:0,GRAPHICS#GENERAL,positive
41:4,41:4:1,LAPTOP#MISCELLANEOUS,positive
41:6,41:6:0,OS#USABILITY,positive
41:6,41:6:1,MOUSE#DESIGN_FEATURES,positive
41:8,41:8:0,MOUSE#DESIGN_FEATURES,positive
41:8,41:8:1,MOUSE#USABILITY,positive
41:9,41:9:0,LAPTOP#MISCELLANEOUS,positive
41:10,41:10:0,LAPTOP#QUALITY,positive
42:2,42:2:0,LAPTOP#GENERAL,negative
42:3,42:3:0,KEYBOARD#QUALITY,negative
42:3,42:3:1,HARD_DISC#QUALITY,negative
42:6,42:6:0,LAPTOP#GENERAL,positive
42:6,42:6:1,LAPTOP#OPERATION_PERFORMANCE,negative
42:7,42:7:0,LAPTOP#DESIGN_FEATURES,positive
42:8,42:8:0,KEYBOARD#DESIGN_FEATURES,positive
42:9,42:9:0,KEYBOARD#DESIGN_FEATURES,negative
42:9,42:9:1,KEYBOARD#USABILITY,negative
42:10,42:10:0,LAPTOP#GENERAL,negative
6:0,6:0:0,LAPTOP#DESIGN_FEATURES,negative
6:1,6:1:0,LAPTOP#DESIGN_FEATURES,neutral
6:2,6:2:0,LAPTOP#DESIGN_FEATURES,neutral
6:2,6:2:1,LAPTOP#USABILITY,negative
6:3,6:3:0,LAPTOP#DESIGN_FEATURES,negative
6:4,6:4:0,LAPTOP#DESIGN_FEATURES,negative
6:4,6:4:1,LAPTOP#USABILITY,negative
6:5,6:5:0,LAPTOP#USABILITY,negative
6:7,6:7:0,MOUSE#DESIGN_FEATURES,negative
6:8,6:8:0,MOUSE#OPERATION_PERFORMANCE,negative
6:8,6:8:1,MOUSE#USABILITY,negative
6:9,6:9:0,KEYBOARD#QUALITY,negative
6:10,6:10:0,LAPTOP#GENERAL,negative
6:11,6:11:0,LAPTOP#USABILITY,negative
6:11,6:11:1,LAPTOP#DESIGN_FEATURES,neutral
6:12,6:12:0,LAPTOP#GENERAL,negative
6:12,6:12:1,LAPTOP#USABILITY,negative
6:14,6:14:0,LAPTOP#GENERAL,negative
6:15,6:15:0,LAPTOP#GENERAL,negative
6:17,6:17:0,LAPTOP#GENERAL,negative
68:1,68:1:0,DISPLAY#DESIGN_FEATURES,neutral
68:2,68:2:0,LAPTOP#DESIGN_FEATURES,positive
68:3,68:3:0,BATTERY#OPERATION_PERFORMANCE,positive
68:3,68:3:1,LAPTOP#PORTABILITY,positive
68:4,68:4:0,BATTERY#OPERATION_PERFORMANCE,positive
68:5,68:5:0,LAPTOP#GENERAL,positive
7:1,7:1:0,LAPTOP#OPERATION_PERFORMANCE,negative
7:2,7:2:0,LAPTOP#GENERAL,negative
70:0,70:0:0,LAPTOP#USABILITY,positive
70:3,70:3:0,LAPTOP#GENERAL,positive
70:4,70:4:0,LAPTOP#GENERAL,positive
72:0,72:0:0,LAPTOP#GENERAL,positive
72:1,72:1:0,LAPTOP#GENERAL,positive
72:2,72:2:0,LAPTOP#MISCELLANEOUS,positive
72:3,72:3:0,LAPTOP#QUALITY,positive
72:4,72:4:0,LAPTOP#MISCELLANEOUS,positive
72:5,72:5:0,LAPTOP#GENERAL,positive
73:0,73:0:0,LAPTOP#OPERATION_PERFORMANCE,negative
73:1,73:1:0,LAPTOP#DESIGN_FEATURES,negative
73:1,73:1:1,SOFTWARE#GENERAL,negative
73:2,73:2:0,LAPTOP#USABILITY,negative
73:2,73:2:1,SOFTWARE#GENERAL,negative
73:3,73:3:0,KEYBOARD#DESIGN_FEATURES,negative
73:3,73:3:1,LAPTOP#DESIGN_FEATURES,negative
73:4,73:4:0,KEYBOARD#DESIGN_FEATURES,negative
73:4,73:4:1,LAPTOP#DESIGN_FEATURES,neutral
266:0,266:0:0,LAPTOP#GENERAL,positive
266:1,266:1:0,LAPTOP#DESIGN_FEATURES,neutral
266:2,266:2:0,LAPTOP#MISCELLANEOUS,positive
266:3,266:3:0,LAPTOP#OPERATION_PERFORMANCE,positive
266:4,266:4:0,LAPTOP#MISCELLANEOUS,positive
266:5,266:5:0,LAPTOP#GENERAL,positive
266:5,266:5:1,COMPANY#GENERAL,positive
259:0,259:0:0,MOUSE#USABILITY,positive
259:2,259:2:0,SOFTWARE#GENERAL,positive
259:2,259:2:1,LAPTOP#DESIGN_FEATURES,positive
259:3,259:3:0,LAPTOP#QUALITY,positive
259:4,259:4:0,DISPLAY#QUALITY,negative
259:6,259:6:0,LAPTOP#USABILITY,positive
259:7,259:7:0,LAPTOP#OPERATION_PERFORMANCE,positive
259:7,259:7:1,LAPTOP#GENERAL,positive
259:7,259:7:2,LAPTOP#USABILITY,positive
259:8,259:8:0,LAPTOP#MISCELLANEOUS,positive
100:0,100:0:0,LAPTOP#GENERAL,negative
100:1,100:1:0,LAPTOP#QUALITY,negative
100:2,100:2:0,SUPPORT#QUALITY,negative
100:3,100:3:0,HARD_DISC#QUALITY,negative
100:3,100:3:1,POWER_SUPPLY#QUALITY,negative
100:4,100:4:0,SUPPORT#QUALITY,negative
100:5,100:5:0,COMPANY#GENERAL,negative
100:5,100:5:1,LAPTOP#GENERAL,negative
100:6,100:6:0,COMPANY#GENERAL,negative
147:1,147:1:0,MULTIMEDIA_DEVICES#QUALITY,negative
147:1,147:1:1,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
147:3,147:3:0,MULTIMEDIA_DEVICES#QUALITY,negative
147:3,147:3:1,MULTIMEDIA_DEVICES#OPERATION_PERFORMANCE,negative
147:4,147:4:0,LAPTOP#GENERAL,negative
149:0,149:0:0,MOUSE#GENERAL,negative
149:1,149:1:0,MOUSE#OPERATION_PERFORMANCE,negative
149:2,149:2:0,MOUSE#USABILITY,negative
149:3,149:3:0,COMPANY#GENERAL,negative
149:3,149:3:1,LAPTOP#GENERAL,negative
149:4,149:4:0,LAPTOP#GENERAL,negative
149:5,149:5:0,LAPTOP#GENERAL,negative
150:0,150:0:0,LAPTOP#GENERAL,neutral
150:2,150:2:0,GRAPHICS#GENERAL,negative
150:2,150:2:1,LAPTOP#DESIGN_FEATURES,negative
150:2,150:2:2,LAPTOP#USABILITY,negative
150:3,150:3:0,LAPTOP#DESIGN_FEATURES,negative
150:3,150:3:1,LAPTOP#USABILITY,negative
150:4,150:4:0,LAPTOP#GENERAL,negative
275:0,275:0:0,COMPANY#GENERAL,positive
275:0,275:0:1,LAPTOP#GENERAL,positive
275:2,275:2:0,LAPTOP#MISCELLANEOUS,positive
104:0,104:0:0,LAPTOP#GENERAL,positive
104:1,104:1:0,LAPTOP#OPERATION_PERFORMANCE,positive
104:1,104:1:1,LAPTOP#GENERAL,positive
104:2,104:2:0,POWER_SUPPLY#QUALITY,negative
104:3,104:3:0,SUPPORT#QUALITY,negative
104:4,104:4:0,BATTERY#QUALITY,negative
104:5,104:5:0,BATTERY#OPERATION_PERFORMANCE,negative
104:5,104:5:1,SUPPORT#QUALITY,negative
104:6,104:6:0,POWER_SUPPLY#MISCELLANEOUS,negative
104:7,104:7:0,LAPTOP#MISCELLANEOUS,negative
104:8,104:8:0,LAPTOP#GENERAL,negative
104:9,104:9:0,LAPTOP#DESIGN_FEATURES,negative
104:9,104:9:1,LAPTOP#QUALITY,negative
104:9,104:9:2,SUPPORT#QUALITY,negative
104:10,104:10:0,DISPLAY#QUALITY,negative
104:10,104:10:1,LAPTOP#PRICE,positive
104:11,104:11:0,LAPTOP#QUALITY,negative
104:12,104:12:0,LAPTOP#QUALITY,negative
122:0,122:0:0,LAPTOP#DESIGN_FEATURES,positive
122:1,122:1:0,GRAPHICS#GENERAL,negative
122:6,122:6:0,DISPLAY#OPERATION_PERFORMANCE,negative
122:7,122:7:0,DISPLAY#OPERATION_PERFORMANCE,negative
122:8,122:8:0,GRAPHICS#GENERAL,negative
122:9,122:9:0,LAPTOP#GENERAL,negative
122:10,122:10:0,LAPTOP#QUALITY,negative
122:12,122:12:0,LAPTOP#GENERAL,negative
124:0,124:0:0,LAPTOP#GENERAL,negative
124:2,124:2:0,LAPTOP#DESIGN_FEATURES,negative
124:2,124:2:1,LAPTOP#PRICE,negative
124:4,124:4:0,DISPLAY#DESIGN_FEATURES,negative
124:5,124:5:0,LAPTOP#DESIGN_FEATURES,positive
124:5,124:5:1,PORTS#QUALITY,negative
124:5,124:5:2,PORTS#OPERATION_PERFORMANCE,negative
124:6,124:6:0,KEYBOARD#DESIGN_FEATURES,negative
124:7,124:7:0,KEYBOARD#GENERAL,negative
124:7,124:7:1,LAPTOP#DESIGN_FEATURES,negative
124:7,124:7:2,LAPTOP#GENERAL,negative
263:0,263:0:0,LAPTOP#GENERAL,positive
263:1,263:1:0,LAPTOP#GENERAL,positive
263:2,263:2:0,GRAPHICS#GENERAL,positive
263:5,263:5:0,POWER_SUPPLY#DESIGN_FEATURES,positive
263:8,263:8:0,LAPTOP#GENERAL,positive
263:8,263:8:1,LAPTOP#USABILITY,negative
263:9,263:9:0,LAPTOP#GENERAL,positive
257:2,257:2:0,LAPTOP#GENERAL,positive
257:2,257:2:1,LAPTOP#QUALITY,positive
257:2,257:2:2,LAPTOP#OPERATION_PERFORMANCE,positive
257:3,257:3:0,KEYBOARD#DESIGN_FEATURES,positive
257:4,257:4:0,LAPTOP#USABILITY,positive
257:5,257:5:0,LAPTOP#DESIGN_FEATURES,positive
257:5,257:5:1,LAPTOP#PORTABILITY,positive
257:6,257:6:0,GRAPHICS#QUALITY,positive
257:8,257:8:0,SOFTWARE#GENERAL,positive
257:8,257:8:1,SOFTWARE#MISCELLANEOUS,positive
257:9,257:9:0,SOFTWARE#OPERATION_PERFORMANCE,positive
257:10,257:10:0,LAPTOP#GENERAL,positive
257:10,257:10:1,COMPANY#GENERAL,positive
102:0,102:0:0,LAPTOP#QUALITY,negative
102:1,102:1:0,LAPTOP#QUALITY,negative
102:3,102:3:0,LAPTOP#OPERATION_PERFORMANCE,negative
102:4,102:4:0,LAPTOP#QUALITY,negative
102:5,102:5:0,SUPPORT#PRICE,negative
11:0,11:0:0,LAPTOP#GENERAL,positive
11:1,11:1:0,LAPTOP#OPERATION_PERFORMANCE,positive
11:3,11:3:0,LAPTOP#GENERAL,positive
11:5,11:5:0,LAPTOP#QUALITY,positive
11:5,11:5:1,LAPTOP#USABILITY,positive
11:6,11:6:0,LAPTOP#GENERAL,positive
11:7,11:7:0,LAPTOP#DESIGN_FEATURES,positive
11:8,11:8:0,LAPTOP#GENERAL,positive
11:9,11:9:0,LAPTOP#GENERAL,positive
11:10,11:10:0,OS#USABILITY,positive
11:11,11:11:0,LAPTOP#DESIGN_FEATURES,positive
11:11,11:11:1,LAPTOP#GENERAL,positive
11:12,11:12:0,DISPLAY#GENERAL,positive
11:12,11:12:1,LAPTOP#DESIGN_FEATURES,positive
13:1,13:1:0,LAPTOP#USABILITY,positive
13:1,13:1:1,LAPTOP#GENERAL,positive
13:3,13:3:0,LAPTOP#GENERAL,positive
148:0,148:0:0,LAPTOP#QUALITY,negative
148:2,148:2:0,COMPANY#GENERAL,negative
148:3,148:3:0,COMPANY#GENERAL,negative
154:0,154:0:0,LAPTOP#GENERAL,negative
154:0,154:0:1,LAPTOP#PRICE,positive
154:1,154:1:0,LAPTOP#QUALITY,negative
154:3,154:3:0,LAPTOP#QUALITY,negative
154:3,154:3:1,LAPTOP#OPERATION_PERFORMANCE,negative
154:4,154:4:0,LAPTOP#USABILITY,negative
154:5,154:5:0,LAPTOP#OPERATION_PERFORMANCE,negative
154:6,154:6:0,LAPTOP#OPERATION_PERFORMANCE,negative
154:7,154:7:0,LAPTOP#OPERATION_PERFORMANCE,negative
154:8,154:8:0,OS#GENERAL,negative
154:8,154:8:1,LAPTOP#USABILITY,negative
154:9,154:9:0,LAPTOP#USABILITY,negative
154:9,154:9:1,LAPTOP#CONNECTIVITY,negative
154:10,154:10:0,KEYBOARD#QUALITY,negative
154:10,154:10:1,MOUSE#QUALITY,negative
154:10,154:10:2,DISPLAY#QUALITY,negative
154:11,154:11:0,COMPANY#GENERAL,negative
183:0,183:0:0,LAPTOP#GENERAL,positive
183:1,183:1:0,LAPTOP#USABILITY,positive
183:2,183:2:0,LAPTOP#USABILITY,positive
195:2,195:2:0,LAPTOP#OPERATION_PERFORMANCE,positive
195:3,195:3:0,LAPTOP#GENERAL,positive
195:3,195:3:1,LAPTOP#PRICE,positive
22:0,22:0:0,LAPTOP#DESIGN_FEATURES,positive
22:0,22:0:1,LAPTOP#GENERAL,positive
22:1,22:1:0,LAPTOP#QUALITY,positive
22:2,22:2:0,KEYBOARD#QUALITY,positive
22:3,22:3:0,MOUSE#GENERAL,positive
22:4,22:4:0,DISPLAY#DESIGN_FEATURES,negative
22:4,22:4:1,DISPLAY#DESIGN_FEATURES,positive
22:5,22:5:0,GRAPHICS#MISCELLANEOUS,positive
22:5,22:5:1,GRAPHICS#MISCELLANEOUS,negative
22:6,22:6:0,LAPTOP#GENERAL,negative
22:7,22:7:0,FANS_COOLING#QUALITY,negative
22:7,22:7:1,FANS_COOLING#OPERATION_PERFORMANCE,negative
22:9,22:9:0,GRAPHICS#GENERAL,neutral
22:9,22:9:1,LAPTOP#GENERAL,negative
22:13,22:13:0,COMPANY#GENERAL,negative
164:0,164:0:0,LAPTOP#GENERAL,positive
164:3,164:3:0,LAPTOP#GENERAL,positive
164:4,164:4:0,LAPTOP#OPERATION_PERFORMANCE,positive
164:4,164:4:1,MEMORY#DESIGN_FEATURES,positive
164:5,164:5:0,LAPTOP#DESIGN_FEATURES,positive
164:5,164:5:1,LAPTOP#PORTABILITY,positive
164:6,164:6:0,LAPTOP#PORTABILITY,positive
164:6,164:6:1,LAPTOP#GENERAL,positive
164:9,164:9:0,LAPTOP#GENERAL,positive
164:10,164:10:0,LAPTOP#QUALITY,positive
164:10,164:10:1,LAPTOP#GENERAL,positive
367:2,367:2:0,MEMORY#DESIGN_FEATURES,positive
367:2,367:2:1,HARD_DISC#DESIGN_FEATURES,positive
367:3,367:3:0,LAPTOP#GENERAL,positive
367:3,367:3:1,LAPTOP#OPERATION_PERFORMANCE,positive
367:3,367:3:2,LAPTOP#PRICE,neutral
367:4,367:4:0,LAPTOP#GENERAL,positive
105:2,105:2:0,OS#QUALITY,negative
105:3,105:3:0,HARD_DISC#QUALITY,negative
105:4,105:4:0,MOTHERBOARD#QUALITY,negative
105:5,105:5:0,MOTHERBOARD#QUALITY,negative
105:6,105:6:0,LAPTOP#OPERATION_PERFORMANCE,negative
105:7,105:7:0,MOTHERBOARD#QUALITY,negative
105:8,105:8:0,LAPTOP#QUALITY,negative
128:0,128:0:0,LAPTOP#GENERAL,positive
128:3,128:3:0,LAPTOP#GENERAL,negative
128:5,128:5:0,HARD_DISC#QUALITY,negative
128:6,128:6:0,LAPTOP#MISCELLANEOUS,negative
128:7,128:7:0,LAPTOP#OPERATION_PERFORMANCE,negative
128:8,128:8:0,LAPTOP#OPERATION_PERFORMANCE,negative
128:9,128:9:0,LAPTOP#OPERATION_PERFORMANCE,negative
128:10,128:10:0,LAPTOP#QUALITY,negative
128:12,128:12:0,LAPTOP#QUALITY,negative
128:12,128:12:1,LAPTOP#GENERAL,negative
171:0,171:0:0,BATTERY#OPERATION_PERFORMANCE,positive
171:0,171:0:1,LAPTOP#OPERATION_PERFORMANCE,positive
171:0,171:0:2,DISPLAY#GENERAL,positive
171:1,171:1:0,LAPTOP#OPERATION_PERFORMANCE,positive
171:4,171:4:0,LAPTOP#GENERAL,positive
171:4,171:4:1,COMPANY#GENERAL,positive
171:5,171:5:0,DISPLAY#GENERAL,positive
171:5,171:5:1,LAPTOP#OPERATION_PERFORMANCE,positive
171:5,171:5:2,LAPTOP#DESIGN_FEATURES,positive
171:6,171:6:0,LAPTOP#GENERAL,positive
21:0,21:0:0,LAPTOP#PRICE,negative
21:0,21:0:1,LAPTOP#DESIGN_FEATURES,negative
21:1,21:1:0,LAPTOP#OPERATION_PERFORMANCE,negative
21:2,21:2:0,DISPLAY#GENERAL,negative
21:3,21:3:0,KEYBOARD#QUALITY,negative
21:4,21:4:0,LAPTOP#GENERAL,negative
228:0,228:0:0,LAPTOP#QUALITY,negative
228:1,228:1:0,BATTERY#OPERATION_PERFORMANCE,negative
228:1,228:1:1,BATTERY#QUALITY,negative
228:2,228:2:0,BATTERY#QUALITY,negative
228:2,228:2:1,BATTERY#MISCELLANEOUS,negative
228:3,228:3:0,LAPTOP#OPERATION_PERFORMANCE,negative
234:1,234:1:0,LAPTOP#GENERAL,negative
234:2,234:2:0,LAPTOP#USABILITY,negative
234:4,234:4:0,LAPTOP#CONNECTIVITY,negative
234:6,234:6:0,LAPTOP#CONNECTIVITY,negative
139:0,139:0:0,LAPTOP#GENERAL,positive
139:1,139:1:0,LAPTOP#CONNECTIVITY,negative
139:2,139:2:0,DISPLAY#OPERATION_PERFORMANCE,negative
