sid,id,target,category,polarity,from,to
1213:0,1213:0:0,Kurufasulye ve Sütlaç,FOOD#QUALITY,positive,0,21
1213:2,1213:2:0,Tereyagini,FOOD#QUALITY,positive,0,10
1213:2,1213:2:1,manzarayla,AMBIENCE#GENERAL,positive,14,24
1213:3,1213:3:0,firin sütlaci,FOOD#QUALITY,positive,37,50
1214:0,1214:0:0,NULL,RESTAURANT#GENERAL,positive,0,0
1214:1,1214:1:0,yer,LOCATION#GENERAL,positive,64,67
1214:2,1214:2:0,Künefesi,FOOD#QUALITY,positive,0,8
1214:3,1214:3:0,künefesiyle,FOOD#QUALITY,positive,10,21
1214:4,1214:4:0,sahlepi,DRINKS#QUALITY,positive,6,13
1214:4,1214:4:1,Çayi,DRINKS#QUALITY,positive,0,4
1214:4,1214:4:2,künefesi ve dondurmasi,FOOD#QUALITY,positive,15,37
1214:5,1214:5:0,nane yapragi,DRINKS#STYLE_OPTIONS,negative,42,54
1214:6,1214:6:0,bilgilendirmesi,SERVICE#GENERAL,negative,28,43
1214:8,1214:8:0,mekan,RESTAURANT#GENERAL,positive,40,45
1215:0,1215:0:0,nargilesi,DRINKS#QUALITY,positive,66,75
1215:0,1215:0:1,çikis yolu,LOCATION#GENERAL,negative,33,43
1215:1,1215:1:0,kebaplari,FOOD#QUALITY,positive,5,14
1215:2,1215:2:0,manzara,AMBIENCE#GENERAL,positive,44,51
1215:2,1215:2:1,kahvaltisiyla,FOOD#STYLE_OPTIONS,positive,24,37
1215:3,1215:3:0,yer,RESTAURANT#GENERAL,positive,32,35
1216:0,1216:0:0,lezzetleri,FOOD#QUALITY,positive,17,27
1216:1,1216:1:0,Tatlilar,FOOD#QUALITY,positive,0,8
1216:2,1216:2:0,Hesap,RESTAURANT#PRICES,negative,0,5
1216:3,1216:3:0,342 TL,RESTAURANT#PRICES,negative,0,6
1216:4,1216:4:0,Içki servisi,DRINKS#STYLE_OPTIONS,negative,0,12
1217:0,1217:0:0,pide türleri,FOOD#STYLE_OPTIONS,positive,8,20
1217:2,1217:2:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1217:3,1217:3:0,pide,FOOD#QUALITY,positive,8,12
1217:4,1217:4:0,çorbasi,FOOD#QUALITY,negative,0,7
1217:5,1217:5:0,Tadi,FOOD#QUALITY,negative,0,4
1217:6,1217:6:0,suflesi,FOOD#QUALITY,neutral,0,7
1217:7,1217:7:0,yerde,LOCATION#GENERAL,positive,20,25
1218:1,1218:1:0,yemekleri,FOOD#QUALITY,negative,6,15
1218:2,1218:2:0,dondurması,FOOD#QUALITY,positive,30,40
1219:0,1219:0:0,demlenen,DRINKS#STYLE_OPTIONS,negative,34,42
1219:0,1219:0:1,çay menüsü,DRINKS#STYLE_OPTIONS,positive,6,16
1219:1,1219:1:0,NULL,DRINKS#QUALITY,positive,0,0
1219:1,1219:1:1,demleme süresine,DRINKS#STYLE_OPTIONS,negative,39,55
1219:2,1219:2:0,ücrete,DRINKS#PRICES,negative,26,32
1219:2,1219:2:1,NULL,DRINKS#QUALITY,negative,0,0
1219:3,1219:3:0,Tatlıları,FOOD#QUALITY,positive,0,9
1220:0,1220:0:0,Miss Pizza,FOOD#QUALITY,positive,0,10
1220:1,1220:1:0,diyorlar,SERVICE#GENERAL,negative,53,61
1220:2,1220:2:0,Yemeği,FOOD#QUALITY,neutral,0,6
1220:2,1220:2:1,yer,RESTAURANT#GENERAL,negative,59,62
1220:2,1220:2:2,servisi,SERVICE#GENERAL,negative,19,26
1220:3,1220:3:0,kaliteye,FOOD#QUALITY,positive,8,16
1220:3,1220:3:1,hizmet,SERVICE#GENERAL,negative,27,33
1220:4,1220:4:0,hamuru,FOOD#QUALITY,positive,62,68
1220:4,1220:4:1,malzemeler,FOOD#QUALITY,neutral,11,21
1220:5,1220:5:0,Pizzaları,FOOD#STYLE_OPTIONS,positive,0,9
1220:6,1220:6:0,tatları,FOOD#STYLE_OPTIONS,positive,8,15
1220:7,1220:7:0,kabaklı pizzası,FOOD#QUALITY,positive,10,25
1220:8,1220:8:0,Servis,SERVICE#GENERAL,negative,0,6
1220:9,1220:9:0,NULL,RESTAURANT#GENERAL,negative,0,0
1220:10,1220:10:0,Çalışanlar,SERVICE#GENERAL,negative,0,10
1220:11,1220:11:0,NULL,RESTAURANT#GENERAL,negative,0,0
1221:0,1221:0:0,konum,LOCATION#GENERAL,positive,8,13
1221:0,1221:0:1,Manzara,AMBIENCE#GENERAL,positive,0,7
1221:1,1221:1:0,manzara,AMBIENCE#GENERAL,positive,81,88
1221:1,1221:1:1,lezzet,FOOD#QUALITY,negative,94,100
1221:2,1221:2:0,konum,LOCATION#GENERAL,positive,66,71
1221:2,1221:2:1,ambians,AMBIENCE#GENERAL,positive,55,62
1221:2,1221:2:2,Fiyatlar,RESTAURANT#PRICES,neutral,0,8
1221:3,1221:3:0,romantik akşam yemeği,AMBIENCE#GENERAL,positive,16,37
1222:1,1222:1:0,soslari,SERVICE#GENERAL,negative,25,32
1222:2,1222:2:0,mayonez,FOOD#STYLE_OPTIONS,negative,26,33
1222:3,1222:3:0,Yemege,FOOD#QUALITY,negative,0,6
1222:4,1222:4:0,tavirlarina,SERVICE#GENERAL,negative,26,37
1222:7,1222:7:0,musteriye,SERVICE#GENERAL,negative,17,26
1223:0,1223:0:0,NULL,RESTAURANT#GENERAL,negative,0,0
1223:1,1223:1:0,mekan,RESTAURANT#GENERAL,positive,14,19
1223:2,1223:2:0,garsona,SERVICE#GENERAL,negative,34,41
1223:3,1223:3:0,müessesede,RESTAURANT#GENERAL,neutral,10,20
1223:5,1223:5:0,lavaş,FOOD#QUALITY,positive,26,31
1223:6,1223:6:0,yediriyor,FOOD#QUALITY,negative,6,15
1223:6,1223:6:1,lavaş,FOOD#QUALITY,positive,0,5
1223:7,1223:7:0,Döneri,FOOD#QUALITY,negative,0,6
1224:0,1224:0:0,döneri,FOOD#QUALITY,negative,24,30
1224:0,1224:0:1,her şey,RESTAURANT#GENERAL,positive,48,55
1224:1,1224:1:0,garsonların ilgisi,SERVICE#GENERAL,positive,23,41
1224:1,1224:1:1,ikramlar,SERVICE#GENERAL,positive,13,21
1224:1,1224:1:2,servis hızı,SERVICE#GENERAL,positive,45,56
1224:2,1224:2:0,döneri,FOOD#QUALITY,negative,4,10
1225:0,1225:0:0,NULL,RESTAURANT#GENERAL,negative,0,0
1225:0,1225:0:1,Manzarası,AMBIENCE#GENERAL,positive,0,9
1225:1,1225:1:0,lezzetlerin,FOOD#QUALITY,neutral,6,17
1225:2,1225:2:0,fiyatlarda,FOOD#PRICES,negative,29,39
1225:3,1225:3:0,Manzara parası,FOOD#PRICES,negative,0,14
1226:0,1226:0:0,rahatlık,AMBIENCE#GENERAL,negative,71,79
1226:0,1226:0:1,ev yemeği,FOOD#QUALITY,positive,9,18
1226:1,1226:1:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1227:0,1227:0:0,tatlar,FOOD#STYLE_OPTIONS,positive,83,89
1227:0,1227:0:1,Zeytinyagli yemekleri,FOOD#QUALITY,positive,0,21
1227:1,1227:1:0,13-14tl,FOOD#PRICES,positive,69,76
1227:1,1227:1:1,NULL,FOOD#STYLE_OPTIONS,positive,0,0
1227:2,1227:2:0,ogle yemeklerinde,FOOD#QUALITY,positive,0,17
1227:2,1227:2:1,yer bulmak,SERVICE#GENERAL,negative,91,101
1228:0,1228:0:0,Manzarası,AMBIENCE#GENERAL,positive,0,9
1228:1,1228:1:0,konumda,LOCATION#GENERAL,positive,24,31
1228:2,1228:2:0,Servisi,SERVICE#GENERAL,positive,0,7
1228:3,1228:3:0,NULL,RESTAURANT#GENERAL,positive,0,0
1228:4,1228:4:0,Köfteleri,FOOD#QUALITY,positive,0,9
1229:0,1229:0:0,bahce,AMBIENCE#GENERAL,positive,88,93
1229:1,1229:1:0,NULL,AMBIENCE#GENERAL,positive,0,0
1229:1,1229:1:1,burayi,RESTAURANT#GENERAL,positive,6,12
1229:2,1229:2:0,masalar,AMBIENCE#GENERAL,negative,11,18
1229:3,1229:3:0,Kirmizi limonata,DRINKS#QUALITY,positive,0,16
1229:3,1229:3:1,limon vitamin,DRINKS#QUALITY,positive,20,33
1229:4,1229:4:0,NULL,RESTAURANT#GENERAL,positive,0,0
1230:0,1230:0:0,Manzarasi,AMBIENCE#GENERAL,positive,0,9
1230:1,1230:1:0,Bahcesi,AMBIENCE#GENERAL,positive,0,7
1230:2,1230:2:0,İcerisi,AMBIENCE#GENERAL,negative,0,7
1230:3,1230:3:0,Self servis,SERVICE#GENERAL,negative,0,11
1230:4,1230:4:0,garsonlar,SERVICE#GENERAL,positive,33,42
1230:5,1230:5:0,yer,AMBIENCE#GENERAL,positive,41,44
1231:0,1231:0:0,kokuyor,AMBIENCE#GENERAL,positive,94,101
1231:0,1231:0:1,mekan,AMBIENCE#GENERAL,positive,56,61
1231:1,1231:1:0,NULL,AMBIENCE#GENERAL,negative,0,0
1232:0,1232:0:0,mekan,RESTAURANT#GENERAL,negative,103,108
1232:1,1232:1:0,NULL,FOOD#QUALITY,positive,0,0
1232:1,1232:1:1,lezzeti,FOOD#QUALITY,negative,50,57
1233:0,1233:0:0,konumlu,LOCATION#GENERAL,positive,7,14
1233:1,1233:1:0,tesis,RESTAURANT#GENERAL,neutral,93,98
1233:2,1233:2:0,fiyat,RESTAURANT#PRICES,positive,58,63
1233:3,1233:3:0,NULL,AMBIENCE#GENERAL,positive,0,0
1233:3,1233:3:1,self servis,SERVICE#GENERAL,negative,15,26
1234:0,1234:0:0,pilav da kurufasulye de,FOOD#STYLE_OPTIONS,negative,25,48
1234:0,1234:0:1,yemekler,FOOD#QUALITY,positive,6,14
1234:1,1234:1:0,servis,SERVICE#GENERAL,negative,26,32
1234:2,1234:2:0,NULL,RESTAURANT#GENERAL,negative,0,0
1235:0,1235:0:0,sohbet ortamlari,AMBIENCE#GENERAL,positive,18,34
1235:0,1235:0:1,Lezzet,FOOD#QUALITY,positive,83,89
1235:2,1235:2:0,Pazar kahvaltilari,FOOD#QUALITY,positive,0,18
1236:0,1236:0:0,mezeler,FOOD#QUALITY,negative,36,43
1236:1,1236:1:0,valenin,SERVICE#GENERAL,negative,61,68
1236:1,1236:1:1,hesapta,RESTAURANT#PRICES,negative,19,26
1236:2,1236:2:0,NULL,RESTAURANT#GENERAL,negative,0,0
1237:0,1237:0:0,yemeği,FOOD#QUALITY,negative,65,71
1237:0,1237:0:1,servis,SERVICE#GENERAL,negative,93,99
1237:1,1237:1:0,Menünün,FOOD#STYLE_OPTIONS,negative,0,7
1237:2,1237:2:0,müşteri,RESTAURANT#PRICES,negative,52,59
1237:2,1237:2:1,yerlerden,RESTAURANT#GENERAL,negative,86,95
1237:2,1237:2:2,kafe yemekleriyle,FOOD#STYLE_OPTIONS,negative,34,51
1238:0,1238:0:0,iç dizaynını,AMBIENCE#GENERAL,positive,38,50
1238:0,1238:0:1,kış aylarında,AMBIENCE#GENERAL,negative,75,88
1238:1,1238:1:0,NULL,AMBIENCE#GENERAL,negative,0,0
1238:2,1238:2:0,yabancı alkollü,DRINKS#STYLE_OPTIONS,positive,33,48
1239:0,1239:0:0,yemekleri,FOOD#QUALITY,positive,38,47
1239:0,1239:0:1,Hamburgerini,FOOD#QUALITY,negative,0,12
1239:1,1239:1:0,mekan,AMBIENCE#GENERAL,negative,27,32
1239:3,1239:3:0,mekanlardan,RESTAURANT#GENERAL,positive,18,29
1240:0,1240:0:0,yer,RESTAURANT#GENERAL,positive,29,32
1240:1,1240:1:0,çaydan,DRINKS#STYLE_OPTIONS,positive,22,28
1240:2,1240:2:0,karamel aramalı çayı,DRINKS#QUALITY,positive,6,26
1240:3,1240:3:0,mekan,AMBIENCE#GENERAL,positive,3,8
1241:0,1241:0:0,mekan,RESTAURANT#GENERAL,positive,38,43
1241:1,1241:1:0,konsepte,AMBIENCE#GENERAL,positive,16,24
1241:2,1241:2:0,Pizza Fagotto,FOOD#QUALITY,positive,0,13
1242:0,1242:0:0,kalite,RESTAURANT#GENERAL,negative,6,12
1242:1,1242:1:0,servis,SERVICE#GENERAL,negative,18,24
1242:2,1242:2:0,Fiyat,RESTAURANT#PRICES,negative,0,5
1242:3,1242:3:0,sorbe dondurmasi,FOOD#QUALITY,positive,8,24
1243:0,1243:0:0,Şatobiryan isimli etini,FOOD#QUALITY,positive,30,53
1243:2,1243:2:0,sunumla,FOOD#STYLE_OPTIONS,positive,9,16
1243:3,1243:3:0,mantar çanakları,FOOD#QUALITY,positive,7,23
1244:0,1244:0:0,yiyecekleri,FOOD#STYLE_OPTIONS,positive,47,58
1244:0,1244:0:1,lezzetler,FOOD#QUALITY,positive,22,31
1244:0,1244:0:2,manzara,AMBIENCE#GENERAL,positive,7,14
1244:0,1244:0:3,fiyatlari,FOOD#PRICES,positive,125,134
1244:1,1244:1:0,Halka açik olmasi,RESTAURANT#GENERAL,positive,0,17
1244:2,1244:2:0,yerlerden,RESTAURANT#GENERAL,positive,71,80
1244:2,1244:2:1,yer bulamamak,AMBIENCE#GENERAL,negative,23,36
1245:0,1245:0:0,yer,AMBIENCE#GENERAL,negative,57,60
1245:1,1245:1:0,NULL,AMBIENCE#GENERAL,positive,0,0
1245:2,1245:2:0,bistro seklinde olusu,RESTAURANT#GENERAL,positive,22,43
1245:3,1245:3:0,camekan olmasi,AMBIENCE#GENERAL,positive,6,20
1245:3,1245:3:1,NULL,AMBIENCE#GENERAL,negative,0,0
1245:4,1245:4:0,NULL,AMBIENCE#GENERAL,negative,0,0
1246:0,1246:0:0,biralar,DRINKS#QUALITY,positive,6,13
1246:1,1246:1:0,biralardan,DRINKS#STYLE_OPTIONS,positive,31,41
1246:2,1246:2:0,ortam,AMBIENCE#GENERAL,positive,12,17
1247:1,1247:1:0,Alkol,DRINKS#STYLE_OPTIONS,positive,0,5
1247:1,1247:1:1,barmeni,SERVICE#GENERAL,positive,43,50
1247:1,1247:1:2,müşteri profili,AMBIENCE#GENERAL,positive,52,67
1247:1,1247:1:3,dekorasyonu,AMBIENCE#GENERAL,positive,30,41
1247:1,1247:1:4,yemekleri,FOOD#QUALITY,positive,19,28
1247:2,1247:2:0,Çalışanların,SERVICE#GENERAL,positive,0,12
1247:2,1247:2:1,sahibinin,SERVICE#GENERAL,positive,33,42
1247:2,1247:2:2,işletmecinin,SERVICE#GENERAL,positive,14,26
1247:3,1247:3:0,mekan,RESTAURANT#GENERAL,positive,27,32
1248:0,1248:0:0,mekanı,RESTAURANT#GENERAL,positive,17,23
1248:1,1248:1:0,kaliteyi,RESTAURANT#GENERAL,positive,11,19
1248:2,1248:2:0,Hafta sonu kahvaltısı,FOOD#QUALITY,positive,0,21
1249:0,1249:0:0,mekan,AMBIENCE#GENERAL,positive,70,75
1249:1,1249:1:0,müzik,AMBIENCE#GENERAL,positive,33,38
1249:2,1249:2:0,yemeklere,FOOD#QUALITY,negative,18,27
1249:3,1249:3:0,yemekler,FOOD#QUALITY,negative,37,45
1250:0,1250:0:0,Mekanı,RESTAURANT#GENERAL,neutral,0,6
1250:1,1250:1:0,lezzet kalitesi,FOOD#QUALITY,negative,85,100
1250:1,1250:1:1,manzara,AMBIENCE#GENERAL,positive,33,40
1251:0,1251:0:0,garsonlara,SERVICE#GENERAL,negative,192,202
1251:1,1251:1:0,müşteri,SERVICE#GENERAL,negative,117,124
1252:0,1252:0:0,Hamburgerlerini,FOOD#QUALITY,positive,0,15
1252:0,1252:0:1,NULL,RESTAURANT#GENERAL,negative,0,0
1252:1,1252:1:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1252:2,1252:2:0,Servisi,SERVICE#GENERAL,neutral,0,7
1252:3,1252:3:0,Mekan tasarımı,AMBIENCE#GENERAL,positive,0,14
1253:1,1253:1:0,Ikisi de,FOOD#QUALITY,positive,0,8
1253:2,1253:2:0,Tavuk Gögsü'nü,FOOD#QUALITY,positive,44,58
1253:4,1253:4:0,servis,SERVICE#GENERAL,positive,17,23
1253:5,1253:5:0,Tatli,FOOD#QUALITY,positive,0,5
1254:0,1254:0:0,ilgi,SERVICE#GENERAL,neutral,158,162
1254:0,1254:0:1,fiyatlar,RESTAURANT#PRICES,negative,284,292
1254:0,1254:0:2,NULL,RESTAURANT#GENERAL,positive,0,0
1254:0,1254:0:3,mekan,RESTAURANT#GENERAL,positive,0,5
1254:0,1254:0:4,içecekler,DRINKS#QUALITY,positive,196,205
1254:0,1254:0:5,kuzu bonfilesi,FOOD#QUALITY,positive,135,149
1255:0,1255:0:0,konumu,LOCATION#GENERAL,positive,42,48
1255:0,1255:0:1,fiyatlar,RESTAURANT#PRICES,negative,110,118
1255:0,1255:0:2,mekan,AMBIENCE#GENERAL,negative,104,109
1256:0,1256:0:0,Servisi,SERVICE#GENERAL,negative,0,7
1256:0,1256:0:1,yemekleri,FOOD#QUALITY,negative,11,20
1256:1,1256:1:0,kebaplari,FOOD#QUALITY,negative,22,31
1256:1,1256:1:1,garsonu,SERVICE#GENERAL,negative,39,46
1256:1,1256:1:2,fiyatiyla,RESTAURANT#PRICES,negative,95,104
1256:2,1256:2:0,isletmenin,RESTAURANT#GENERAL,negative,12,22
1257:0,1257:0:0,manzarasi,AMBIENCE#GENERAL,positive,16,25
1257:1,1257:1:0,manzarayi,AMBIENCE#GENERAL,positive,133,142
1258:0,1258:0:0,manzarası,AMBIENCE#GENERAL,positive,7,16
1258:0,1258:0:1,NULL,RESTAURANT#GENERAL,negative,0,0
1258:1,1258:1:0,yer,SERVICE#GENERAL,negative,10,13
1258:2,1258:2:0,Çalışanları,SERVICE#GENERAL,negative,0,11
1258:3,1258:3:0,sırada,SERVICE#GENERAL,negative,15,21
1258:4,1258:4:0,içeceğini,DRINKS#QUALITY,positive,31,40
1258:4,1258:4:1,Passion fruit'lu dondurması,FOOD#QUALITY,positive,0,27
1258:5,1258:5:0,Aşşk-ı Memnu,FOOD#QUALITY,neutral,0,12
1258:6,1258:6:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1259:0,1259:0:0,menemen,FOOD#QUALITY,neutral,15,22
1259:0,1259:0:1,fiyat,FOOD#PRICES,negative,28,33
1259:1,1259:1:0,porsiyon,FOOD#STYLE_OPTIONS,positive,9,17
1259:2,1259:2:0,NULL,FOOD#STYLE_OPTIONS,neutral,0,0
1260:0,1260:0:0,mekan,AMBIENCE#GENERAL,positive,25,30
1260:0,1260:0:1,ic mekan konseptiyle,AMBIENCE#GENERAL,positive,31,51
1261:1,1261:1:0,sıra,SERVICE#GENERAL,negative,91,95
1261:2,1261:2:0,aşk-ı memnu'yu,FOOD#QUALITY,positive,23,37
1261:2,1261:2:1,Mekan,AMBIENCE#GENERAL,positive,0,5
1261:3,1261:3:0,Servis,SERVICE#GENERAL,negative,0,6
1261:4,1261:4:0,tatlı,FOOD#PRICES,neutral,26,31
1262:0,1262:0:0,patatesli mantısını,FOOD#QUALITY,neutral,43,62
1262:1,1262:1:0,çalışanlarında,SERVICE#GENERAL,negative,33,47
1262:1,1262:1:1,kokuyordu,AMBIENCE#GENERAL,negative,20,29
1262:2,1262:2:0,NULL,RESTAURANT#GENERAL,negative,0,0
1262:2,1262:2:1,Fıccın'ın,RESTAURANT#GENERAL,positive,52,61
1262:3,1262:3:0,Fiyatlar,RESTAURANT#PRICES,positive,0,8
1263:0,1263:0:0,yerlerden,RESTAURANT#GENERAL,negative,35,44
1263:1,1263:1:0,Menemeni,FOOD#QUALITY,positive,0,8
1263:2,1263:2:0,kahvaltı,FOOD#STYLE_OPTIONS,negative,4,12
1263:3,1263:3:0,NULL,FOOD#STYLE_OPTIONS,negative,0,0
1264:0,1264:0:0,yer,RESTAURANT#GENERAL,negative,57,60
1264:1,1264:1:0,mekanı,AMBIENCE#GENERAL,negative,37,43
1264:2,1264:2:0,menemen,FOOD#QUALITY,negative,14,21
1264:3,1264:3:0,kabukları,FOOD#STYLE_OPTIONS,negative,2,11
1264:5,1264:5:0,Sucuklu yumurtasında,FOOD#QUALITY,negative,0,20
1265:0,1265:0:0,mekan,RESTAURANT#GENERAL,positive,28,33
1265:1,1265:1:0,tadı,FOOD#QUALITY,positive,113,117
1265:1,1265:1:1,Garsonlarından,SERVICE#GENERAL,positive,0,14
1266:0,1266:0:0,esnaf restoranı,AMBIENCE#GENERAL,positive,49,64
1266:1,1266:1:0,balı,FOOD#QUALITY,positive,16,20
1266:1,1266:1:1,çayı,DRINKS#QUALITY,negative,31,35
1266:1,1266:1:2,Menemeni,FOOD#QUALITY,positive,0,8
1266:2,1266:2:0,kahvaltı,FOOD#QUALITY,positive,96,104
1266:3,1266:3:0,Fiyatlar,RESTAURANT#PRICES,positive,0,8
1267:0,1267:0:0,Sampi,RESTAURANT#GENERAL,neutral,0,5
1267:1,1267:1:0,Pideleri,FOOD#STYLE_OPTIONS,positive,0,8
1267:2,1267:2:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1268:0,1268:0:0,Happy moon's,RESTAURANT#GENERAL,negative,0,12
1268:1,1268:1:0,Çalışanlar,SERVICE#GENERAL,negative,0,10
1268:2,1268:2:0,Lezzet,FOOD#QUALITY,negative,0,6
1268:3,1268:3:0,alkol,DRINKS#STYLE_OPTIONS,negative,7,12
1268:4,1268:4:0,sokaktaki,LOCATION#GENERAL,negative,7,16
1269:0,1269:0:0,sahlep,AMBIENCE#GENERAL,positive,60,66
1269:0,1269:0:1,kütük evde,AMBIENCE#GENERAL,positive,49,59
1269:1,1269:1:0,Aparatifleri,FOOD#QUALITY,positive,0,12
1269:2,1269:2:0,Nargilesi,DRINKS#STYLE_OPTIONS,positive,0,9
1270:0,1270:0:0,tereyagli pilavi,FOOD#QUALITY,positive,54,70
1270:1,1270:1:0,Kuru,FOOD#QUALITY,positive,0,4
1270:1,1270:1:1,içindeki yagin,FOOD#QUALITY,negative,28,42
1270:2,1270:2:0,küçük aci biberler,FOOD#STYLE_OPTIONS,positive,31,49
1271:0,1271:0:0,tadi,FOOD#QUALITY,negative,49,53
1271:1,1271:1:0,dürüm,FOOD#QUALITY,positive,34,39
1271:1,1271:1:1,dürüm,FOOD#QUALITY,negative,34,39
1271:2,1271:2:0,durum,RESTAURANT#GENERAL,negative,129,134
1272:0,1272:0:0,Seyir terasi,AMBIENCE#GENERAL,positive,0,12
1272:0,1272:0:1,yerlerden,AMBIENCE#GENERAL,positive,59,68
1272:1,1272:1:0,Manzarasi,AMBIENCE#GENERAL,positive,0,9
1272:2,1272:2:0,Personel,SERVICE#GENERAL,positive,0,8
1272:3,1272:3:0,Burada,RESTAURANT#GENERAL,positive,0,6
1273:0,1273:0:0,fiyatlar,RESTAURANT#PRICES,positive,40,48
1273:0,1273:0:1,yemekler,FOOD#QUALITY,positive,9,17
1273:0,1273:0:2,ortam,AMBIENCE#GENERAL,positive,25,30
1273:1,1273:1:0,ulaşımı,LOCATION#GENERAL,negative,11,18
1273:2,1273:2:0,gireceğimizi,LOCATION#GENERAL,negative,24,36
1273:3,1273:3:0,cafe ortamına,AMBIENCE#GENERAL,positive,17,30
1273:4,1273:4:0,"Tavla, okey gibi oyunları",RESTAURANT#GENERAL,positive,13,38
1273:5,1273:5:0,NULL,RESTAURANT#GENERAL,positive,0,0
1274:0,1274:0:0,mekan,RESTAURANT#GENERAL,positive,25,30
1274:1,1274:1:0,mekan,RESTAURANT#GENERAL,positive,76,81
1275:0,1275:0:0,Manzaradan,AMBIENCE#GENERAL,positive,0,10
1275:0,1275:0:1,mekan,RESTAURANT#GENERAL,negative,24,29
1275:1,1275:1:0,NULL,RESTAURANT#GENERAL,negative,0,0
1275:2,1275:2:0,Kofteleri,FOOD#QUALITY,neutral,0,9
1275:3,1275:3:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1275:4,1275:4:0,Guler yuz,SERVICE#GENERAL,negative,0,9
1275:5,1275:5:0,NULL,AMBIENCE#GENERAL,negative,0,0
1276:0,1276:0:0,patlamış mısır,SERVICE#GENERAL,positive,27,41
1276:1,1276:1:0,yiyebilirsiniz,FOOD#STYLE_OPTIONS,positive,51,65
1276:2,1276:2:0,Premier League maçlarını,SERVICE#GENERAL,positive,14,38
1277:0,1277:0:0,mekan,AMBIENCE#GENERAL,negative,75,80
1277:0,1277:0:1,Kuru fasulyenin lezzetine,FOOD#QUALITY,positive,0,25
1277:0,1277:0:2,fiyatlar,RESTAURANT#PRICES,positive,43,51
1277:1,1277:1:0,ortam,AMBIENCE#GENERAL,negative,36,41
1278:0,1278:0:0,ürünler,FOOD#QUALITY,neutral,47,54
1278:0,1278:0:1,Mekanin konumu,LOCATION#GENERAL,positive,0,14
1278:0,1278:0:2,hizmet,SERVICE#GENERAL,neutral,37,43
1278:1,1278:1:0,Anadolu hisarinda,LOCATION#GENERAL,positive,2,19
1278:1,1278:1:1,NULL,RESTAURANT#GENERAL,negative,0,0
1278:2,1278:2:0,mekanin kimligi enerjisi,RESTAURANT#GENERAL,negative,33,57
1278:3,1278:3:0,NULL,RESTAURANT#GENERAL,negative,0,0
1278:4,1278:4:0,buradan,RESTAURANT#GENERAL,positive,89,96
1278:4,1278:4:1,isletmeci,SERVICE#GENERAL,negative,21,30
1279:0,1279:0:0,Konum,LOCATION#GENERAL,positive,0,5
1279:1,1279:1:0,otoparkta,AMBIENCE#GENERAL,negative,90,99
1279:2,1279:2:0,otoparkta masa,AMBIENCE#GENERAL,neutral,41,55
1279:3,1279:3:0,mekanin üst katlarinda,AMBIENCE#GENERAL,neutral,28,50
1279:4,1279:4:0,Lezzet,FOOD#QUALITY,neutral,0,6
1279:5,1279:5:0,Manzarasi,AMBIENCE#GENERAL,positive,0,9
1280:0,1280:0:0,Içi,AMBIENCE#GENERAL,negative,0,3
1280:0,1280:0:1,yer,RESTAURANT#GENERAL,negative,60,63
1280:0,1280:0:2,personeli,SERVICE#GENERAL,negative,92,101
1280:0,1280:0:3,servis eden,FOOD#STYLE_OPTIONS,negative,79,90
1281:0,1281:0:0,servis,SERVICE#GENERAL,negative,16,22
1281:0,1281:0:1,personel,SERVICE#GENERAL,negative,88,96
1281:1,1281:1:0,personeli,SERVICE#GENERAL,negative,68,77
1281:1,1281:1:1,servis,SERVICE#GENERAL,negative,40,46
1281:2,1281:2:0,personel,SERVICE#GENERAL,negative,10,18
1281:2,1281:2:1,Servis,SERVICE#GENERAL,negative,0,6
1282:0,1282:0:0,servis,SERVICE#GENERAL,negative,0,6
1282:1,1282:1:0,garson,SERVICE#GENERAL,negative,0,6
1282:4,1282:4:0,NULL,RESTAURANT#GENERAL,negative,0,0
1283:0,1283:0:0,mekan,AMBIENCE#GENERAL,negative,62,67
1283:0,1283:0:1,tadi,FOOD#QUALITY,negative,51,55
1284:0,1284:0:0,mekan,RESTAURANT#GENERAL,negative,18,23
1284:1,1284:1:0,garsonlari,SERVICE#GENERAL,negative,14,24
1284:1,1284:1:1,mekan,RESTAURANT#GENERAL,negative,52,57
1284:2,1284:2:0,sunumu,SERVICE#GENERAL,negative,24,30
1284:2,1284:2:1,NULL,RESTAURANT#GENERAL,negative,0,0
1284:2,1284:2:2,Manzarasi,AMBIENCE#GENERAL,positive,0,9
1284:3,1284:3:0,terbiyesizler,SERVICE#GENERAL,negative,50,63
1285:0,1285:0:0,NULL,RESTAURANT#GENERAL,neutral,0,0
1285:1,1285:1:0,dönerini,FOOD#QUALITY,positive,18,26
1285:3,1285:3:0,servis,SERVICE#GENERAL,positive,6,12
1285:4,1285:4:0,"patates, salata",FOOD#QUALITY,positive,18,33
1285:5,1285:5:0,Havuç dilimi tatlı,FOOD#QUALITY,positive,0,18
1285:6,1285:6:0,ayranı,DRINKS#STYLE_OPTIONS,negative,10,16
1285:7,1285:7:0,el yapımı ayran,DRINKS#STYLE_OPTIONS,negative,19,34
1286:0,1286:0:0,menüde,FOOD#STYLE_OPTIONS,positive,17,23
