sid,id,target,category,polarity,from,to
1244:1,1244:1:1,متعاون,SERVICE#GENERAL,positive,17,23
1244:2,1244:2:0,فريق,SERVICE#GENERAL,positive,0,4
1244:2,1244:2:1,عروضهم,HOTEL#GENERAL,positive,25,31
1394:0,1394:0:0,فندق,HOTEL#GENERAL,negative,0,4
1394:0,1394:0:1,الغرف,ROOMS#CLEANLINESS,negative,51,56
1394:0,1394:0:2,ملايات السرير,ROOMS_AMENITIES#CLEANLINESS,negative,80,93
1394:1,1394:1:0,NULL,LOCATION#GENERAL,negative,0,0
1394:2,1394:2:0,الطعام,FOOD_DRINKS#QUALITY,negative,0,6
1394:2,1394:2:1,المشروبات,FOOD_DRINKS#QUALITY,negative,17,26
1225:0,1225:0:0,NULL,HOTEL#COMFORT,positive,0,0
1225:0,1225:0:1,NULL,HOTEL#PRICES,positive,0,0
1225:1,1225:1:0,الأراضي,LOCATION#GENERAL,positive,21,28
1225:1,1225:1:1,الغرف,ROOMS#QUALITY,negative,35,40
1225:1,1225:1:2,الطعام,FOOD_DRINKS#MISCELLANEOUS,positive,63,69
1225:1,1225:1:3,طاقم العاملون,SERVICE#GENERAL,positive,87,100
1225:2,1225:2:0,NULL,HOTEL#GENERAL,positive,0,0
1950:0,1950:0:0,المكان,HOTEL#GENERAL,neutral,14,20
1950:0,1950:0:1,سعره,HOTEL#PRICES,positive,177,181
1950:1,1950:1:0,الغرف,ROOMS#DESIGN_FEATURES,negative,0,5
1950:1,1950:1:1,التكيف,ROOMS_AMENITIES#GENERAL,positive,15,21
1950:1,1950:1:2,الاكل,FOOD_DRINKS#QUALITY,negative,45,50
365:0,365:0:0,أوتيل,HOTEL#GENERAL,positive,0,5
365:0,365:0:1,خدمة,SERVICE#GENERAL,positive,16,20
365:0,365:0:2,الفطور,FOOD_DRINKS#STYLE_OPTIONS,positive,29,35
365:0,365:0:3,موظفون,SERVICE#GENERAL,positive,43,49
365:0,365:0:4,الأهرامات,LOCATION#GENERAL,positive,118,127
365:0,365:0:5,الأوتيل,HOTEL#CLEANLINESS,positive,102,109
365:0,365:0:6,أوتيل ,HOTEL#GENERAL,neutral,186,192
46:0,46:0:0,إقامتي,HOTEL#GENERAL,positive,6,12
46:0,46:0:1,الفيلا,FACILITIES#GENERAL,positive,13,19
46:0,46:0:2,فيلات,FACILITIES#GENERAL,positive,145,150
46:0,46:0:3,المكان,LOCATION#GENERAL,positive,219,225
2166:0,2166:0:0,فندق,HOTEL#COMFORT,negative,16,20
2166:0,2166:0:1,الحمام,ROOMS#CLEANLINESS,negative,38,44
2166:0,2166:0:2,ستارة الدش,ROOMS_AMENITIES#CLEANLINESS,negative,52,62
2166:1,2166:1:0,تلفزيون,ROOMS_AMENITIES#GENERAL,negative,19,26
2166:2,2166:2:0,موقف السيارات,FACILITIES#DESIGN_FEATURES,negative,14,27
2166:2,2166:2:1,فريق الموظفين,SERVICE#GENERAL,negative,177,190
2166:2,2166:2:2,NULL,SERVICE#GENERAL,negative,0,0
2166:3,2166:3:0,طاقم العمل,SERVICE#GENERAL,negative,46,56
980:0,980:0:0,الموقع,LOCATION#GENERAL,positive,44,50
980:0,980:0:1,الخدمة,SERVICE#GENERAL,positive,117,123
980:0,980:0:2,فريق العمل,SERVICE#GENERAL,positive,147,157
980:0,980:0:3,الإفطار,FOOD_DRINKS#MISCELLANEOUS,positive,185,192
1409:0,1409:0:0,فندقٌ,HOTEL#GENERAL,positive,0,5
1409:0,1409:0:1,خدمةٌ,SERVICE#GENERAL,positive,13,18
1409:0,1409:0:2,سعر,HOTEL#PRICES,positive,81,84
1409:0,1409:0:3,غرفة,ROOMS#GENERAL,positive,92,96
1409:1,1409:1:0,منطقةٌ,FOOD_DRINKS#STYLE_OPTIONS,positive,0,6
1409:1,1409:1:1,قائمة مأكولاتٍ,ROOMS_AMENITIES#QUALITY,positive,36,50
548:0,548:0:0,فندق,HOTEL#GENERAL,positive,0,4
548:0,548:0:1,الشقه,ROOMS#GENERAL,positive,23,28
548:0,548:0:2,الفندق,LOCATION#GENERAL,positive,128,134
548:1,548:1:0,الخدمة,SERVICE#GENERAL,neutral,1,7
548:1,548:1:1,الغرف,ROOMS#GENERAL,positive,30,35
548:1,548:1:2,الحمام,ROOMS#GENERAL,neutral,61,67
954:0,954:0:0,موقع,LOCATION#GENERAL,positive,0,4
954:0,954:0:1,موقعه,LOCATION#GENERAL,positive,11,16
954:1,954:1:0,الغرف,ROOMS#GENERAL,positive,0,5
954:1,954:1:1,السرير,ROOMS#GENERAL,positive,88,94
954:2,954:2:0,الفندق,HOTEL#PRICES,negative,4,10
954:2,954:2:1,طاقم التنظيف,SERVICE#GENERAL,negative,46,58
1361:0,1361:0:0,فندق,HOTEL#GENERAL,positive,6,10
1361:0,1361:0:1,عمال الاستقبال,SERVICE#GENERAL,positive,16,30
1361:0,1361:0:2,خدمه الغرف,ROOMS#MISCELLANEOUS,positive,44,54
1361:1,1361:1:0,الفندق,HOTEL#GENERAL,positive,10,16
1361:1,1361:1:1,الوبي,FACILITIES#DESIGN_FEATURES,positive,17,22
1361:2,1361:2:0,الغرف,ROOMS#DESIGN_FEATURES,negative,0,5
1361:3,1361:3:0,الفندق,FACILITIES#GENERAL,positive,6,12
1361:3,1361:3:1,المدينة القديمة,LOCATION#GENERAL,positive,43,58
1620:0,1620:0:0,بحيرة التمساح,LOCATION#GENERAL,positive,136,149
1620:0,1620:0:1,موظفين,SERVICE#GENERAL,positive,174,180
1620:0,1620:0:2,العاملين,SERVICE#GENERAL,positive,232,240
31:0,31:0:0,الاستقبال,SERVICE#GENERAL,positive,6,15
31:0,31:0:1,الفندق,HOTEL#COMFORT,positive,28,34
31:0,31:0:2,موقعه الجغرافي,LOCATION#GENERAL,positive,47,61
31:0,31:0:3,طاقم الاستقبال,SERVICE#GENERAL,positive,85,99
31:0,31:0:4,حجراته,ROOMS#CLEANLINESS,positive,135,141
31:0,31:0:5,طعام,FOOD_DRINKS#QUALITY,positive,173,177
31:1,31:1:0,الفندق,HOTEL#GENERAL,positive,17,23
1744:0,1744:0:0,فندق,HOTEL#GENERAL,positive,0,4
1744:0,1744:0:1,خدمات,SERVICE#GENERAL,positive,43,48
1744:0,1744:0:2,اسعاره,HOTEL#PRICES,positive,72,78
1744:1,1744:1:0,مركز تسوق,FACILITIES#GENERAL,positive,0,9
1744:1,1744:1:1,المطاعم,FACILITIES#GENERAL,positive,34,41
1744:1,1744:1:2,الكافيات,FACILITIES#GENERAL,positive,43,51
1744:1,1744:1:3,أسعار,HOTEL#PRICES,positive,67,72
1744:2,1744:2:0,مناطق التسوق,FACILITIES#COMFORT,positive,41,53
1744:2,1744:2:1,المواصلات,FACILITIES#GENERAL,positive,62,71
1744:2,1744:2:2,اجهزه الصرف الالي,ROOMS_AMENITIES#COMFORT,positive,79,96
961:0,961:0:0,سعر,HOTEL#PRICES,positive,19,22
961:0,961:0:1,حفاوت التعامل,SERVICE#GENERAL,positive,29,42
961:0,961:0:2,النظافه,HOTEL#CLEANLINESS,positive,90,97
961:0,961:0:3,الموقع,LOCATION#GENERAL,positive,98,104
961:0,961:0:4,قائمه,FOOD_DRINKS#STYLE_OPTIONS,positive,177,182
961:1,961:1:0,المواقف,FACILITIES#DESIGN_FEATURES,negative,7,14
961:1,961:1:1,الطعام,FOOD_DRINKS#MISCELLANEOUS,negative,54,60
961:1,961:1:2,اطلاله,ROOMS#DESIGN_FEATURES,negative,142,148
11:0,11:0:0,السرير,ROOMS#CLEANLINESS,negative,11,17
949:0,949:0:0,NULL,HOTEL#GENERAL,positive,0,0
949:1,949:1:0,الغرفة,ROOMS#GENERAL,neutral,0,6
949:2,949:2:0,طاقم الموظفين,SERVICE#GENERAL,positive,0,13
949:2,949:2:1,الدش,ROOMS_AMENITIES#QUALITY,negative,114,118
949:3,949:3:0,NULL,HOTEL#GENERAL,positive,0,0
638:0,638:0:0,فندق,HOTEL#GENERAL,positive,0,4
638:0,638:0:1,خدمة,SERVICE#GENERAL,positive,16,20
638:0,638:0:2,الفندق,HOTEL#GENERAL,positive,27,33
638:1,638:1:0,غرف,ROOMS#CLEANLINESS,positive,0,3
638:1,638:1:1,ديكورات,ROOMS_AMENITIES#GENERAL,positive,11,18
638:2,638:2:0,شخص,SERVICE#GENERAL,positive,88,91
1605:0,1605:0:0,فندق,HOTEL#GENERAL,negative,8,12
1605:0,1605:0:1,الغرف,ROOMS#CLEANLINESS,negative,186,191
1605:0,1605:0:2,الواي فاي,FACILITIES#QUALITY,negative,219,228
1605:0,1605:0:3,الاستقبال,SERVICE#GENERAL,positive,246,255
1983:0,1983:0:0,فندق,HOTEL#GENERAL,negative,0,4
1983:0,1983:0:1,فندق,HOTEL#GENERAL,negative,32,36
1983:1,1983:1:0,NULL,HOTEL#PRICES,negative,0,0
1983:2,1983:2:0,NULL,HOTEL#QUALITY,negative,0,0
1060:0,1060:0:0,الفنادق,HOTEL#GENERAL,positive,33,40
1060:1,1060:1:0,النظافة,HOTEL#CLEANLINESS,positive,14,21
1060:1,1060:1:1,الاناقة,HOTEL#QUALITY,positive,24,31
1060:2,1060:2:0,حمام سباحة,FACILITIES#DESIGN_FEATURES,positive,0,10
1060:3,1060:3:0,غرف,ROOMS#GENERAL,positive,0,3
1060:3,1060:3:1,اثاث,ROOMS#CLEANLINESS,positive,13,17
1060:3,1060:3:2,NULL,ROOMS#QUALITY,positive,0,0
1060:4,1060:4:0,الطعام,FOOD_DRINKS#QUALITY,positive,0,6
1060:4,1060:4:1,طاقم عمل,SERVICE#GENERAL,positive,15,23
1060:4,1060:4:2,متعاون,SERVICE#GENERAL,positive,32,38
1060:5,1060:5:0,المكان,LOCATION#GENERAL,negative,5,11
1331:0,1331:0:0,فندق,HOTEL#GENERAL,positive,0,4
1331:0,1331:0:1,خدمة,SERVICE#GENERAL,positive,11,15
1331:1,1331:1:0,خدمات الأعمال,SERVICE#GENERAL,positive,6,19
1331:1,1331:1:1,NULL,LOCATION#GENERAL,positive,0,0
1331:2,1331:2:0,الإقامة,HOTEL#GENERAL,positive,13,20
1331:2,1331:2:1,للغرفة,ROOMS#COMFORT,positive,62,68
1331:2,1331:2:2,الفندق,HOTEL#GENERAL,positive,119,125
1293:0,1293:0:0,فندق,HOTEL#QUALITY,positive,0,4
1293:1,1293:1:0,معاملة,SERVICE#GENERAL,positive,26,32
1293:1,1293:1:1,حمامات السباحه,FACILITIES#MISCELLANEOUS,positive,43,57
1293:1,1293:1:2,غرف النوم,FACILITIES#CLEANLINESS,positive,77,86
1293:1,1293:1:3,موظفين,ROOMS#GENERAL,positive,95,101
1293:1,1293:1:4,NULL,SERVICE#GENERAL,positive,0,0
1293:2,1293:2:0,الاكل,FOOD_DRINKS#QUALITY,positive,0,5
1293:2,1293:2:1,NULL,FOOD_DRINKS#QUALITY,positive,0,0
1293:2,1293:2:2,NULL,FOOD_DRINKS#STYLE_OPTIONS,positive,0,0
1293:2,1293:2:3,NULL,HOTEL#GENERAL,positive,0,0
1293:3,1293:3:0,فريق الانيميشن,SERVICE#GENERAL,positive,0,14
2118:0,2118:0:0,الفندق,HOTEL#CLEANLINESS,negative,28,34
2118:0,2118:0:1,الطعام,FOOD_DRINKS#QUALITY,negative,82,88
2118:0,2118:0:2,موقعه,LOCATION#GENERAL,negative,142,147
1908:0,1908:0:0,النظافة,HOTEL#GENERAL,negative,32,39
1908:0,1908:0:1,تعامل الإدارة,HOTEL#CLEANLINESS,negative,68,81
1908:0,1908:0:2,NULL,SERVICE#GENERAL,negative,0,0
1908:1,1908:1:0,موظفي الاستقبال,SERVICE#GENERAL,negative,10,25
1908:1,1908:1:1,لغة الحوار,SERVICE#GENERAL,negative,58,68
1908:2,1908:2:0,المدير,SERVICE#GENERAL,negative,7,13
1224:0,1224:0:0,الفندق,SERVICE#GENERAL,positive,0,6
1224:0,1224:0:1,طاقم توفير مواصلات,HOTEL#QUALITY,positive,38,56
1224:0,1224:0:2,استعلامات,SERVICE#GENERAL,positive,66,75
1224:0,1224:0:3,أمانه فندق,SERVICE#GENERAL,positive,80,90
1224:0,1224:0:4,العاملين,SERVICE#GENERAL,positive,116,124
1224:0,1224:0:5,متعاونين,SERVICE#GENERAL,positive,144,152
1224:1,1224:1:0,الغرف,ROOMS#DESIGN_FEATURES,positive,0,5
1224:1,1224:1:1,NULL,ROOMS#CLEANLINESS,positive,0,0
1224:2,1224:2:0,لاكل,FOOD_DRINKS#STYLE_OPTIONS,positive,1,5
1224:3,1224:3:0,الموظفين,SERVICE#GENERAL,positive,0,8
2090:0,2090:0:0,فندق,HOTEL#GENERAL,negative,0,4
2090:0,2090:0:1,الفندق,HOTEL#GENERAL,negative,14,20
2090:1,2090:1:0,الغرف,ROOMS#CLEANLINESS,negative,0,5
2090:1,2090:1:1,الوجبات,FOOD_DRINKS#QUALITY,negative,41,48
1349:0,1349:0:0,NULL,HOTEL#PRICES,negative,0,0
1349:1,1349:1:0,الموظفين,SERVICE#GENERAL,positive,17,25
1349:2,1349:2:0,الغرف,ROOMS#GENERAL,negative,5,10
1349:3,1349:3:0,الفندق,HOTEL#PRICES,negative,51,57
1349:4,1349:4:0,غرف,ROOMS_AMENITIES#GENERAL,negative,0,3
1349:4,1349:4:1,غرفة,ROOMS#DESIGN_FEATURES,negative,54,58
1349:5,1349:5:0,المسبح,FACILITIES#CLEANLINESS,negative,0,6
63:0,63:0:0,خدمةٌ,SERVICE#GENERAL,neutral,0,5
63:0,63:0:1,الفندق,LOCATION#GENERAL,neutral,17,23
63:1,63:1:0,الخدمة,SERVICE#GENERAL,positive,0,6
63:1,63:1:1,مطعم,FACILITIES#QUALITY,neutral,38,42
227:0,227:0:0,الفندق,HOTEL#COMFORT,positive,12,18
227:0,227:0:1,غرفة,ROOMS#CLEANLINESS,positive,33,37
227:0,227:0:2,الخدمة,SERVICE#GENERAL,neutral,61,67
227:0,227:0:3,العاملين,SERVICE#GENERAL,positive,77,85
227:0,227:0:4,الأكل,FOOD_DRINKS#QUALITY,neutral,101,106
227:0,227:0:5,الكهرباء,ROOMS_AMENITIES#COMFORT,negative,158,166
2160:0,2160:0:0,NULL,HOTEL#QUALITY,positive,0,0
2160:0,2160:0:1,NULL,HOTEL#PRICES,positive,0,0
2160:1,2160:1:0,الغرف,ROOMS#DESIGN_FEATURES,neutral,0,5
2160:1,2160:1:1,النظافة,HOTEL#CLEANLINESS,negative,40,47
2160:1,2160:1:2,الأثاث,ROOMS#CLEANLINESS,negative,79,85
2160:1,2160:1:3,ملاءات السرير,ROOMS_AMENITIES#CLEANLINESS,positive,122,135
2160:2,2160:2:0,الدش,ROOMS_AMENITIES#GENERAL,negative,4,8
2160:2,2160:2:1,ومصباح الحمام,FACILITIES#GENERAL,negative,9,22
2160:2,2160:2:2,اللوحة الكهربائية,FACILITIES#GENERAL,negative,44,61
2160:3,2160:3:0,مطعم,FACILITIES#GENERAL,negative,8,12
2160:3,2160:3:1,وجبات خفيفة,FOOD_DRINKS#MISCELLANEOUS,negative,17,28
2160:3,2160:3:2,المحلات,FACILITIES#GENERAL,neutral,49,56
2160:4,2160:4:0,NULL,HOTEL#QUALITY,positive,0,0
2160:4,2160:4:1,NULL,HOTEL#PRICES,positive,0,0
1720:0,1720:0:0,اقامتي,HOTEL#GENERAL,positive,15,21
1720:0,1720:0:1,العاملين,SERVICE#GENERAL,positive,75,83
1720:0,1720:0:2,المطاعم,FACILITIES#GENERAL,positive,95,102
1720:1,1720:1:0,حمام السباحه,FACILITIES#DESIGN_FEATURES,negative,23,35
1720:1,1720:1:1,بالمياه,FACILITIES#CLEANLINESS,negative,137,144
1720:1,1720:1:2,المكان,FACILITIES#GENERAL,negative,178,184
1720:1,1720:1:3,NULL,LOCATION#GENERAL,negative,0,0
24:0,24:0:0,فندق,HOTEL#GENERAL,positive,0,4
24:1,24:1:0,الخدمة,SERVICE#GENERAL,positive,0,6
24:1,24:1:1,الغرفة,ROOMS#GENERAL,positive,18,24
24:1,24:1:2,الموقع,LOCATION#GENERAL,positive,32,38
952:0,952:0:0,إقامة,HOTEL#GENERAL,positive,0,5
952:1,952:1:0,الفندق,HOTEL#GENERAL,positive,4,10
952:2,952:2:0,الغرف,ROOMS#DESIGN_FEATURES,positive,0,5
952:2,952:2:1,الطاقم,SERVICE#GENERAL,positive,13,19
952:3,952:3:0,الانترنت اللاسلكي,FACILITIES#PRICES,positive,50,67
952:4,952:4:0,NULL,FACILITIES#MISCELLANEOUS,positive,0,0
1266:0,1266:0:0,NULL,HOTEL#COMFORT,positive,0,0
1266:1,1266:1:0,الخدمة,SERVICE#GENERAL,positive,12,18
714:0,714:0:0,الاستقبال,SERVICE#GENERAL,negative,0,9
714:0,714:0:1,الغرفه,ROOMS#DESIGN_FEATURES,negative,21,27
714:1,714:1:0,الخدمه,SERVICE#GENERAL,negative,12,18
714:1,714:1:1,السعر,HOTEL#PRICES,negative,50,55
714:2,714:2:0,وأي فاي,FACILITIES#GENERAL,negative,6,13
714:2,714:2:1,مواقف سيارات,FACILITIES#GENERAL,negative,18,30
1454:0,1454:0:0,مكان,LOCATION#GENERAL,positive,0,4
1454:0,1454:0:1,مكان,LOCATION#GENERAL,positive,34,38
1454:0,1454:0:2,خدمات,SERVICE#GENERAL,positive,98,103
1454:0,1454:0:3,العاملين,SERVICE#GENERAL,positive,180,188
353:0,353:0:0,غرف,ROOMS#DESIGN_FEATURES,positive,16,19
353:0,353:0:1,الموظفين,SERVICE#GENERAL,positive,50,58
2054:0,2054:0:0,قاعة مساج,FACILITIES#GENERAL,positive,52,61
2054:1,2054:1:0,NULL,FACILITIES#MISCELLANEOUS,negative,0,0
2026:0,2026:0:0,NULL,HOTEL#MISCELLANEOUS,positive,0,0
2026:1,2026:1:0,موقع,LOCATION#GENERAL,positive,0,4
2026:1,2026:1:1,الفندق,HOTEL#QUALITY,negative,15,21
2026:2,2026:2:0,NULL,HOTEL#GENERAL,positive,0,0
2026:3,2026:3:0,وجبة إفطار,FOOD_DRINKS#STYLE_OPTIONS,positive,5,15
2026:3,2026:3:1,النادل,SERVICE#GENERAL,positive,38,44
2026:4,2026:4:0,NULL,HOTEL#GENERAL,positive,0,0
2026:4,2026:4:1,NULL,HOTEL#PRICES,negative,0,0
621:0,621:0:0,موظفو الفندق,SERVICE#GENERAL,negative,5,17
621:0,621:0:1,سلوك موظفي,SERVICE#GENERAL,negative,58,68
621:0,621:0:2,بيئة,FACILITIES#GENERAL,negative,77,81
621:1,621:1:0,الغرف,ROOMS#CLEANLINESS,negative,0,5
621:1,621:1:1,محطة,LOCATION#GENERAL,negative,79,83
621:1,621:1:2,مكان,LOCATION#GENERAL,negative,125,129
710:0,710:0:0,العاملين,HOTEL#GENERAL,positive,9,17
710:0,710:0:1,فندق,HOTEL#GENERAL,positive,21,25
710:0,710:0:2,الاقامة,HOTEL#COMFORT,positive,65,72
710:0,710:0:3,NULL,SERVICE#GENERAL,positive,0,0
710:1,710:1:0,المعاملة,SERVICE#GENERAL,positive,0,8
710:1,710:1:1,الغرف,ROOMS#GENERAL,positive,27,32
444:0,444:0:0,فندق,HOTEL#GENERAL,negative,0,4
444:0,444:0:1,بوفيه افطار,FOOD_DRINKS#QUALITY,negative,63,74
444:1,444:1:0,العصائر,FOOD_DRINKS#QUALITY,negative,0,7
444:1,444:1:1,NULL,FOOD_DRINKS#PRICES,negative,0,0
444:2,444:2:0,الغرف,ROOMS#GENERAL,negative,0,5
444:2,444:2:1,الموقع,LOCATION#GENERAL,neutral,36,42
444:2,444:2:2,فريق العمل,SERVICE#GENERAL,neutral,48,58
444:2,444:2:3,الشاطىء,FACILITIES#GENERAL,neutral,76,83
729:0,729:0:0,الإقامة,HOTEL#GENERAL,positive,5,12
729:0,729:0:1,سعر,HOTEL#PRICES,positive,29,32
729:1,729:1:0,تنظيف الغرفة,SERVICE#GENERAL,negative,18,30
729:2,729:2:0,بطانية,ROOMS_AMENITIES#MISCELLANEOUS,negative,34,40
1832:0,1832:0:0,فندق,HOTEL#QUALITY,negative,0,4
1832:1,1832:1:0,الاستقبال,SERVICE#GENERAL,negative,0,9
1832:2,1832:2:0,الغرفة,ROOMS#CLEANLINESS,negative,11,17
1832:3,1832:3:0,وخدمة تنظيف الغرف,SERVICE#GENERAL,negative,0,17
1832:4,1832:4:0,الفندق,HOTEL#GENERAL,negative,20,26
2077:0,2077:0:0,اوتيل,HOTEL#GENERAL,negative,0,5
2077:0,2077:0:1,التكيفات,ROOMS_AMENITIES#QUALITY,negative,131,139
2077:0,2077:0:2,الاكل,FOOD_DRINKS#QUALITY,negative,149,154
2077:0,2077:0:3,لخدمة,SERVICE#GENERAL,negative,164,169
2077:0,2077:0:4,حمام السباحة,FACILITIES#CLEANLINESS,negative,177,189
871:0,871:0:0,فنادق,HOTEL#QUALITY,positive,23,28
871:1,871:1:0,الاستقبال,SERVICE#GENERAL,positive,4,13
871:2,871:2:0,الافطار,FOOD_DRINKS#QUALITY,neutral,55,62
871:2,871:2:1,المطعم,FACILITIES#DESIGN_FEATURES,positive,102,108
288:0,288:0:0,الموقع,LOCATION#GENERAL,positive,17,23
288:0,288:0:1,محطة,LOCATION#GENERAL,positive,45,49
288:0,288:0:2,غرف,ROOMS#COMFORT,positive,89,92
288:0,288:0:3,الإفطار,FOOD_DRINKS#QUALITY,positive,113,120
288:1,288:1:0,الاستقبال,SERVICE#GENERAL,negative,31,40
1594:0,1594:0:0,فندق,HOTEL#PRICES,neutral,0,4
1594:0,1594:0:1,سعره,HOTEL#PRICES,neutral,54,58
1594:1,1594:1:0,الغرف,ROOMS#CLEANLINESS,neutral,0,5
1594:1,1594:1:1,موقعه,LOCATION#GENERAL,neutral,26,31
1594:1,1594:1:2,الموقع,LOCATION#GENERAL,neutral,141,147
1009:0,1009:0:0,الفندق,HOTEL#GENERAL,positive,14,20
1009:1,1009:1:0,الاكل,FOOD_DRINKS#QUALITY,positive,6,11
1009:1,1009:1:1,NULL,FOOD_DRINKS#STYLE_OPTIONS,positive,0,0
1009:2,1009:2:0,الفندق,HOTEL#GENERAL,positive,6,12
1009:3,1009:3:0,الغرف,ROOMS#CLEANLINESS,positive,0,5
1009:3,1009:3:1,NULL,ROOMS#DESIGN_FEATURES,positive,0,0
1009:4,1009:4:0,فريق الانميشن,SERVICE#GENERAL,positive,0,13
2060:0,2060:0:0,المعامله,SERVICE#GENERAL,negative,4,12
2060:0,2060:0:1,المعامله,SERVICE#GENERAL,negative,24,32
2060:0,2060:0:2,فندق,ROOMS#CLEANLINESS,negative,45,49
2060:0,2060:0:3,موظفي الاستقبال,SERVICE#GENERAL,negative,121,136
1496:0,1496:0:0,الفندق,HOTEL#GENERAL,positive,52,58
1496:0,1496:0:1,السعر,HOTEL#PRICES,positive,184,189
1496:0,1496:0:2,الخدمة,FOOD_DRINKS#QUALITY,positive,200,206
1496:1,1496:1:0,NULL,HOTEL#GENERAL,positive,0,0
1214:0,1214:0:0,خدمة,HOTEL#COMFORT,negative,54,58
1214:0,1214:0:1,غرف,SERVICE#GENERAL,positive,67,70
1214:0,1214:0:2,موقع,ROOMS#GENERAL,positive,87,91
1214:0,1214:0:3,وجبة إفطار,LOCATION#GENERAL,positive,100,110
1214:0,1214:0:4,NULL,FOOD_DRINKS#QUALITY,positive,0,0
1214:1,1214:1:0,مكيف للهواء,ROOMS_AMENITIES#GENERAL,negative,20,31
1214:2,1214:2:0,NULL,HOTEL#COMFORT,negative,0,0
1887:0,1887:0:0,غرف,ROOMS#QUALITY,negative,0,3
1887:0,1887:0:1,غرف,ROOMS#QUALITY,negative,16,19
1887:1,1887:1:0,المرحاض,ROOMS#CLEANLINESS,negative,0,7
1887:1,1887:1:1,الفلاش,ROOMS_AMENITIES#GENERAL,negative,19,25
1887:1,1887:1:2,السجاد,ROOMS_AMENITIES#CLEANLINESS,negative,35,41
1887:1,1887:1:3,الإفطار,FOOD_DRINKS#QUALITY,positive,73,80
1887:2,1887:2:0,الفندق,HOTEL#GENERAL,negative,64,70
1906:0,1906:0:0,الهاتف,HOTEL#GENERAL,negative,16,22
1906:0,1906:0:1,NULL,ROOMS_AMENITIES#GENERAL,negative,0,0
1906:1,1906:1:0,مرافق,FACILITIES#GENERAL,negative,7,12
1906:1,1906:1:1,NULL,FOOD_DRINKS#MISCELLANEOUS,negative,0,0
1906:1,1906:1:2,NULL,ROOMS_AMENITIES#MISCELLANEOUS,negative,0,0
1906:2,1906:2:0,الثلاجة,ROOMS_AMENITIES#DESIGN_FEATURES,negative,0,7
1906:2,1906:2:1,NULL,FOOD_DRINKS#MISCELLANEOUS,negative,0,0
1906:3,1906:3:0,الغرفة,ROOMS#CLEANLINESS,positive,0,6
1906:3,1906:3:1,مرافق,FACILITIES#QUALITY,neutral,30,35
1906:4,1906:4:0,الطعام,FOOD_DRINKS#QUALITY,negative,0,6
1906:4,1906:4:1,NULL,HOTEL#GENERAL,negative,0,0
1024:0,1024:0:0,اقامة,HOTEL#GENERAL,positive,0,5
1024:1,1024:1:0,الخدمة,SERVICE#GENERAL,positive,1,7
1024:2,1024:2:0,الغرف,ROOMS#QUALITY,positive,7,12
1024:2,1024:2:1,قسم المسابح,FACILITIES#CLEANLINESS,positive,40,51
716:0,716:0:0,فندق,HOTEL#GENERAL,positive,0,4
716:0,716:0:1,الغرفه,ROOMS#GENERAL,positive,12,18
716:0,716:0:2,الاطلاله,LOCATION#GENERAL,positive,52,60
716:0,716:0:3,NULL,ROOMS#COMFORT,negative,0,0
716:1,716:1:0,مصلى,FACILITIES#GENERAL,positive,6,10
716:2,716:2:0,الفطور,FOOD_DRINKS#MISCELLANEOUS,positive,0,6
716:2,716:2:1,الغداء,FOOD_DRINKS#MISCELLANEOUS,positive,8,14
716:2,716:2:2,العشاء,FOOD_DRINKS#MISCELLANEOUS,positive,16,22
716:2,716:2:3,غرفه العاب,FACILITIES#GENERAL,positive,56,66
716:2,716:2:4,NULL,HOTEL#GENERAL,positive,0,0
1530:0,1530:0:0,فندق,HOTEL#GENERAL,positive,0,4
1530:0,1530:0:1,الفندق,HOTEL#GENERAL,positive,24,30
1530:0,1530:0:2,الحرم المكي,LOCATION#GENERAL,positive,126,137
1530:1,1530:1:0,الغرف,ROOMS#COMFORT,positive,0,5
1530:1,1530:1:1,الطعام,FOOD_DRINKS#QUALITY,positive,71,77
1530:1,1530:1:2,الخدمة,SERVICE#GENERAL,positive,100,106
379:0,379:0:0,الفندقُ,HOTEL#GENERAL,positive,17,24
379:0,379:0:1,حوض السباحة,ROOMS_AMENITIES#GENERAL,positive,60,71
379:0,379:0:2,NULL,ROOMS_AMENITIES#GENERAL,positive,0,0
52:0,52:0:0,البحر,LOCATION#GENERAL,positive,7,12
52:0,52:0:1,الخدمة,SERVICE#GENERAL,neutral,104,110
52:0,52:0:2,الطعام,FOOD_DRINKS#QUALITY,neutral,121,127
52:0,52:0:3,غرفة,FACILITIES#GENERAL,positive,152,156
59:0,59:0:0,الفندق,HOTEL#GENERAL,positive,164,170
1793:0,1793:0:0,الفندق,HOTEL#QUALITY,neutral,23,29
1793:0,1793:0:1,المسجد النبوي,LOCATION#GENERAL,positive,110,123
1793:0,1793:0:2,مصلى,FACILITIES#GENERAL,positive,133,137
1793:1,1793:1:0,المصاعد,FACILITIES#DESIGN_FEATURES,negative,10,17
1793:1,1793:1:1,المصاعد,FACILITIES#DESIGN_FEATURES,negative,64,71
1793:2,1793:2:0,الاستقبال,SERVICE#GENERAL,negative,0,9
1793:2,1793:2:1,ملات الاسره,ROOMS_AMENITIES#CLEANLINESS,negative,53,64
1793:2,1793:2:2,NULL,ROOMS#COMFORT,negative,0,0
1172:0,1172:0:0,الفندق,HOTEL#GENERAL,positive,0,6
1172:0,1172:0:1,التعامل,SERVICE#GENERAL,positive,17,24
