rid,id,text
1238,1238:0,Hisarüstüne çok yakışan bir bar olmuş iç dizaynını çok güzel yapmışlar ama kış aylarında biraz soğuk olma problemi var :
1238,1238:1,( 4 tarafı cam olduğu için yeterince ısıtamıyorlar.
1238,1238:2,Yılbaşı için 100 liraya sınırsız yabancı alkollü bir etkinlikleri olması da çok güzel :
1239,1239:0,Hamburgerini pek beğenmedim ama diğer yemekleri lezzetli olabilir belki.
1239,1239:1,Sürekli kalabalık olan bir mekan.
1239,1239:2,Üniversiteliler çok sık uğruyor.
1239,1239:3,Kadıköydeki gözde mekanlardan biri
1240,1240:0,Çay denilince akla ilk gelen yer:
1240,1240:1,)) 60'a yakın çeşitte çaydan birini mutlaka seviceksiniz:
1240,1240:2,) ben karamel aramalı çayı çok sevdim adını hatırlamasamda siz içinde karamel var dediğinizde tek gelicek o olucaktır:
1240,1240:3,)) mekan inanılmaz keyifli içerdeki koltuklardan kalkmak istemiyor insan:
1241,1241:0,Kesinlikle verdiğim puanı hakeden bir mekan.
1241,1241:1,Küçük şirin bir konsepte sahip.
1241,1241:2,Pizza Fagotto favori lezzetim ve daha iyisini yiyene kadar benim için en iyi pizza bu.
1242,1242:0,Düsen kalite - Eskiden ne çok severdim patlicanli güveç kebabini...
1242,1242:1,Yakinlarda gittim servis berbat.
1242,1242:2,"Fiyat yüksek, kart geçmiyor..."
1242,1242:3,Yine de sorbe dondurmasi güzeldir.
1243,1243:0,Kısıklı'ya yakın olan mekanın Şatobiryan isimli etini deneyin.
1243,1243:1,"Yalnız önceden arayın, var mı kaldı mı diye sorun."
1243,1243:2,Özel bir sunumla masanıza geliyor.
1243,1243:3,Bir de mantar çanakları denenebilir.
1244,1244:0,"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun."
1244,1244:1,Halka açik olmasi ise son derece güzel.
1244,1244:2,Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.
1245,1245:0,Hisarustu'ndeki en genis mekan olmasina ragmen ferah bir yer degil.
1245,1245:1,"Kalabalik gruplar icin uygun, bu acidan buyuk avantaj sagliyor."
1245,1245:2,Belli bir saate kadar bistro seklinde olusu da guzel.
1245,1245:3,Yazin camekan olmasi hos ancak kisin donmustuk.
1245,1245:4,Ilk kez kıs gecirmesinden midir bilmem ama su da akiyordu tepemizden.
1246,1246:0,"Kendi biralarindan denenmeli, guzel biralar vardi."
1246,1246:1,Isterseniz denemek icin farkli biralardan kucuk bardaklarda alabiliyorsunuz.
1246,1246:2,"Keyifli bir ortam ve cok da kalabalik degildi, tavsiye edilir"
1247,1247:0,Kadıköyde hemen hemen gitmediğim bar kalmadı diyebilirim.
1247,1247:1,"Alkol çeşitliliği, yemekleri, dekorasyonu, barmeni, müşteri profili olarak benim için Kadıköy'dekl en iyi mekandır."
1247,1247:2,"Çalışanların, işletmecinin hatta sahibinin misafirperverliği ve samimiyetini başka bir mekanda bulabileceğinizi sanmıyorum."
1247,1247:3,Her daim gidilebilecek bir mekan.
1247,1247:4,"Yalnız, maç günlerinde bir gün önceden rezervasyon yapmalısınız."
1247,1247:5,Maç günü yer bulmanız çok zor.
1248,1248:0,Kadıköy'ün kemik mekanı.
1248,1248:1,Hep klasik kaliteyi bulabilmeniz mümkün.
1248,1248:2,Hafta sonu kahvaltısı için de gönül rahatlığıyla tercih edebileceğiniz bir mekan
1249,1249:0,Ramazan ayında gitme fırsatı buldum yeşillik içinde hoş ve düzgün bir mekan.
1249,1249:1,İftar öncesi ve sonrasında güzel müzik ziyafeti sundular.
1249,1249:2,Esas konumuz olan yemeklere gelince çok pozitif olamaycağım.
1249,1249:3,ben aynı fiyatlara çok daha lezzetli yemekler yiyorum bu şehirde.
1250,1250:0,Mekanı bilmeyeniniz yoktur.
1250,1250:1,"Kız kulesi karşısında eşşsiz bir manzara , meşhur olduktan sonra tabiki her yer gibi lezzet kalitesi düşüyor."
1250,1250:2,Bu konuda her mekan böyledir
1251,1251:0,"Telefonla aradığımda rezervasyon alamıyoruz deyip, oraya gittiğimde istediğim masaya ""orası rezerve beyefendi"" diyerek oturtmayan, insanları görünüşüne göre açıkça tersleyen ukala ve sevimsiz garsonlara sahip."
1251,1251:1,Big Chefs isminin verdiği güven ve muhitinde rakibi olmaması yüzünden sürekli dolu olabilir ama böyle giderlerse çok müşteri kaybederler.
1252,1252:0,Hamburgerlerini seviyordum ama son deneyimim beni mutlu etmedi.
1252,1252:1,Bir kez daha sans vereceğim.
1252,1252:2,"Servisi bazen iyi, bazen kötü."
1252,1252:3,Mekan tasarımı iyi.
1253,1253:0,Ofiste bir tatli kriziyle Tavuk Gögsü ve Kabak Tatlisi siparis ettik.
1253,1253:1,Ikisi de birbirinden lezzetli.
1253,1253:2,Hatta sanirim hayatimda yedigim en lezzetli Tavuk Gögsü'nü yedim.
1253,1253:3,Keske fotograf çekmeye de firsatimiz olsaydi.
1253,1253:4,) Bu arada hizli servis için tesekkür ediyoruz.
1253,1253:5,Tatli krizi ancak böyle sahane bastirilabilirdi.
1254,1254:0,mekan emniyet mah cafe ve restorant olmak sartiyla iki bölümden olusuyor her ikisinide denedim gayet genel itibari ile güzel bir mekan kuzu bonfilesi güzeldi ilgi normaldi çok kalabalik bir mekan içecekler genel olarak güzeldi giriste mini sarküteride alisverise isik tutuyor güzeldi fiyatlar birazcik fazla
1255,1255:0,gerçekten bir özelligi olmayan çesidi bol konumu itibari ile talep gören çok sikisik havasiz normal bir mekan fiyatlar hayli yüksek süper bir özelligi olan bir yemegi varsa söyleyin arkadaslar
1256,1256:0,Servisi ve yemekleri bu kadar kötü restorant bulmak istanbulda zor olsa gerek.
1256,1256:1,"Yenmeyecek kadar kötü kebaplari, ukala garsonu ve en lüks restoranda ödeyecegini alkollü yemek fiyatiyla karsilasirsiniz."
1256,1256:2,Belediye bu isletmenin ruhsatini acil olarak iptal etmelidir.
1257,1257:0,Herseyi birakin manzarasi yeter zaten.
1257,1257:1,Denize sifir hatta oyle ki gecen gemilerden dolayi olusan dalgalar sizi islatir mi acaba diye bir korkuya kapiliyorsunuz ;) kahve ic manzarayi yani bogazi seyret yetti de artti bile.
1258,1258:0,Sadece manzarası başka bence artı değeri yok.
1258,1258:1,O da eğer yer bulabilirseniz.
1258,1258:2,Çalışanları çok kaba.
1258,1258:3,Sizi saatlerce sırada bekletip önünüze başkalarını alabiliyor.
1258,1258:4,Passion fruit'lu dondurması ve içeceğini beğendim.
1258,1258:5,Aşşk-ı Memnu vasat bir tada sahip bence.
1258,1258:6,Bir daha gider miyim?
1258,1258:7,Bilmiyorum.
1259,1259:0,Fena değil ama menemen için fiyat yüksek.
1259,1259:1,"Bu arada porsiyon da oldukça büyük, iki kişiye rahatlıkla yeter."
1259,1259:2,Çok sulu olduğu için zaten bol ekmekle yeniyor.
1260,1260:0,Tam anlamiyla harika bir mekan ic mekan konseptiyle tam kis mevsimine uygun ozellikle kisin kahvalti icin guzel bir mekan ariyorsaniz buraya bi ugrayin derim
1261,1261:0,Hayır.
1261,1261:1,Özellikle güzel bir havada gidiyorsanız deniz kıyısındaki masalarında oturmak için epey bi sıra bekleyebilirsiniz.
1261,1261:2,"Mekan küçük ama şirin, aşk-ı memnu'yu daha önce hiç bitiremedim ama gerçekten çok güzel bir tadı var."
1261,1261:3,"Servis sıkıntılıydı, sevemedim."
1261,1261:4,Ayrıca bahsettiğim meşhur tatlı 21 tl
1262,1262:0,Aslında doymuştuk ama gözümüzün açlığından patatesli mantısını da denedik gayet iyiydi ama ekstra bir özelliği yoktu.
1262,1262:1,İçerisi biraz yemek kokuyordu ve çalışanlarında gereksiz bir negatif enerji vardı.
1262,1262:2,İnşallah sadece o güne özgü bir negatifliktir çünkü Fıccın'ın tadı damağımda yine gitmek gerek.
1262,1262:3,Fiyatlar gayet uygun.
1263,1263:0,Bu civarda güzel kahvaltı edilecek yerlerden diye girdik ama durum pek öyle olmadı.
1263,1263:1,Menemeni güzel denebilir.
1263,1263:2,Ama kahvaltı seçenekleri zayıf zira fotoğraftaki sözde zengin kahvaltı tabağı karar sizin.
1263,1263:3,Zengini buysa normali nasıl olur.
1264,1264:0,Çok övülüp merak ettiğimiz ama yine pişman olduğumuz bir yer.
1264,1264:1,Bu kadar popülersin o kötü durumdaki mekanı tadilattan geçirmek çok mu zor.
1264,1264:2,Adıyla meşhur menemen yiyeyim dedim domates kabuğu ayıklamaktan hiçbir şey anlamadım.
1264,1264:3,O kabukları soymak ne kadar zor ki?
1264,1264:4,Hele de adını aldığın bir şeyde.
1264,1264:5,Sucuklu yumurtasında da sucuklar fazla pişmişti.
1265,1265:0,Herşeyine kefil Olduğum bir mekan.
1265,1265:1,Garsonlarından aşçılarına kadar çok iyiler burada yediğiniz yemekler ve tabakların taklidi bulabilirsiniz ama bu tadı başka yerde bulamazsınız kardeşler keep calm and eat from Happy Moons
1266,1266:0,"Adı üzerinde ""menemeni"" ile ünlü, sıcak, samimi, esnaf restoranı."
1266,1266:1,"Menemeni leziz, balı enfes ama çayı için olumlu bir yorum yapamayacağım."
1266,1266:2,Karşısında da lokantası bulunuyor ama ben size derim ki gidin menemen ve bal kaymakla güzel bir kahvaltı yapın.
1266,1266:3,"Fiyatlar da gayet uygun, ortalamanın altında."
1267,1267:0,"Sampi, avarajda olsa da, otobüs yolculuğu yapanların mutlaka uğradığı yerdir."
1267,1267:1,"Pideleri çeşitli, daha çok Karadeniz pidesi türünde."
1267,1267:2,"Özellikle gitmekten öte, denk gelince gidileceklerden bence."
1268,1268:0,Happy moon's ların yüz karası.
1268,1268:1,Çalışanlar çok kötü.
1268,1268:2,Lezzet sıfır.
1268,1268:3,Menüde alkol bulundurmayan tek gereksiz happy moon's.
1268,1268:4,Olduğu sokaktaki siz masada yemek yerken ki yanınıza yapışanlarla da mücedele edemesi cabası.
1269,1269:0,Kis aylarinda tercih sebebi - Özellikle kisin bu kütük evde sahlep içmek oldukça güzeldir.
1269,1269:1,Aparatifleri de açliginizi yaristirmak için birebirdir.
1269,1269:2,Nargilesi de mevcut olan mekan genelde hep doludur.
1270,1270:0,Kuru fasülye için tercih etmek gerek diye düsünülsede tereyagli pilavi çok daha dogal.
1270,1270:1,Kuru hakikaten lezzetli ama içindeki yagin margarin oldugunu hissediyorum.
1270,1270:2,Bu lezzetlerin yaninda verilen küçük aci biberler bence sofranin favorisi.
1271,1271:0,((( hayal kirikligi - Uzunlar'a ilk gittigimdeki tadi ikinci gidisimde bulamadim...
1271,1271:1,Ilk gittigimde çok lezzetli gelen dürüm 2. gidisimde tam bir fiyaskoydu çok yagli oldugundan yiyemedik arkadaslarla aç kaldik resmen :
1271,1271:2,"((( Mekanin kalabalik olmasindan mi kaynakliydi bu dikkatsizlik anlam veremedim, bu kadar övgü almasina ragmen böyle olumsuz bir durum ilginç geldi."
1272,1272:0,Seyir terasi - Istanbul'u seyretmenin en çok keyif verdigi yerlerden biridir.
1272,1272:1,Manzarasi sakinlestirir ve huzur verir.
1272,1272:2,Personel ilgilidir.
1272,1272:3,Burada kendinizi kötü hissetmezsiniz ve mutlu ayrilirsiniz.
1273,1273:0,"Lezzetli yemekler, rahat ortam ve uygun fiyatlar."
1273,1273:1,Tek sorunu ulaşımı birazcık sıkıntılı.
1273,1273:2,Özel aracımızla nereden gireceğimizi pek kestiremedik ancak 10 dakikalık bir çaba sonununda mekana ulaştık.
1273,1273:3,Yemeğin ardından cafe ortamına devam edebilirsiniz.
1273,1273:4,"Aynı zamanda Tavla, okey gibi oyunları da oynayabileceğiniz bölümleri var."
1273,1273:5,Gayet kullanışlı ve uygun.
1274,1274:0,Yazın daha da güzel olan mekan.
1274,1274:1,en sevdıgım big chef şubesi arkadaşlarınızla keyifli zaman geçireceğiniz bu mekan göksunun incisi tekrar gidiceğinizden emin olabilirsiniz
1275,1275:0,Manzaradan kurtaran bir mekan.
1275,1275:1,Pek sevmedim acikcasi.
1275,1275:2,Kofteleri de cok cok mukemmel degil.
1275,1275:3,Idare eder denilebilir.
1275,1275:4,Guler yuz yok.
1275,1275:5,Gurultulu ve aksam saatlerinde oldukca kalabalik oluyor.
1276,1276:0,Oturduğunuz sürece sürekli patlamış mısır getiriyorlar.
1276,1276:1,Durmazsanız bir saat içinde yaklaşık 10 kase falan yiyebilirsiniz.
1276,1276:2,Ayrıca en son Premier League maçlarını da veriyorlardı.
1277,1277:0,"Kuru fasulyenin lezzetine diyecek söz yok, fiyatlar da makul sayılır ancak mekan düğün salonundan bozma."
1277,1277:1,En nihayetinde kuru fasulyeci ancak ortam daha zevkli hale getirilebilir.
1278,1278:0,"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat."
1278,1278:1,- Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar.
1278,1278:2,Ben farkli zamanlarda gittim ama mekanin kimligi enerjisi bana hitap etmiyor...
1278,1278:3,Mutlaka müdavimleri vardir ama beni çekmiyor.
1278,1278:4,Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...
1279,1279:0,Konum olarak aslinda çok güzel bir yerde.
1279,1279:1,Belki mekanin üst kisminda otursaydik büyük bir ihtimal manzarada vardir ama biz maalesef otoparkta oturdugumuz için arabadan ve agaçtan bir sey göremedik.
1279,1279:2,Sanirim ramazana özel bir uygulamaydi bu otoparkta masa.
1279,1279:3,Eger gidecekseniz özellikle mekanin üst katlarinda olmasini isteyin.
1279,1279:4,Lezzet konusunda da aman aman bir lezzeti yoktu.
1279,1279:5,Manzarasi için giderim diyorsaniz denenebilir.
1280,1280:0,"Içi gayet sikici, kredi karti geçerli olmayan, çorbayi kase yerine düz tabakta servis eden, personeli asik suratli, etlerin sadece bir parça olarak geldigi ve neden bu kadar meshur oldugunu anlayamadigim gereksiz bir yer."
1281,1281:0,"Son derece kotu servis, anlatilamayacak kadar hizmet sekorunden uzak, baska bir dunyada personel."
1281,1281:1,Bir kebapci icin olmazsa olmaz olan iyi servis ve guleryuzlu ilgili personeli burda hayal bile etmeyin.
1281,1281:2,"Servis de personel de koca bir ""0"""
1282,1282:0,servis yavastu .
1282,1282:1,garson a nie yavas oldugunu sordugumda 500 kisi var normaldir cvbini aldim.
1282,1282:2,marifet bes yuz kisi almakta degil bunlar :
1282,1282:3,hizli sunabilmekte...
1282,1282:4,kesinlikle tercih etmicem bi daha
1283,1283:0,"normal - Pizzalari yeterince ince ama spesifik bir tadi eksik,mekan olarakta cok ozel olmadigindan gidilmesine gerek olmayan bir yer kanimca."
1284,1284:0,Rezalet otesi bir mekan.
1284,1284:1,Cok kaba saba garsonlari ve hizmeti olan dandik bir mekan.
1284,1284:2,"Manzarasi disinda tirt, sunumu da berbat gercekten."
1284,1284:3,Tatli yemek istedik kalkin baska yere oturun dedi terbiyesizler.
1285,1285:0,Tevazuya gerek yok abartı da değil.
1285,1285:1,İstanbulun en iyi dönerini yapıyorlar.
1285,1285:2,Kaliteli lezzeti zaten biz değerlendiremeyiz.
1285,1285:3,Ancak servis harika 250 kişilik dükkanda herkese yetişiyorlar.
1285,1285:4,"Dönerin yanındaki patates, salata bile süper."
1285,1285:5,Havuç dilimi tatlı da denenebilir.
1285,1285:6,Tek eksik ayranı kendilerinin yapmaması.
1285,1285:7,Böyle bir yer için el yapımı ayran şart.
1286,1286:0,"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil."
1286,1286:1,Tüm puanı mekan hakediyor.
1286,1286:2,Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim
1287,1287:0,Büyük porsiyonlar anca bir normal porsiyon olduğunda küçük pizzalari tavsiye edemem.
1287,1287:1,Anca atıştırmalik olur.
1287,1287:2,Ortam olarak baya küçük bir dükkân ve ortaköye uygun.
1287,1287:3,Hamur biraz fazla inceydi ve peynir daha bol olabilir.
1287,1287:4,Domates sosu malesef çok zayif kaldi ve pizzanin seviyesini düşürüyor.
1287,1287:5,Fiyatlar orta ile yüksek arasi.
1288,1288:0,"Kendi biralarını çoğunluğun aksine pek beğenmedim, hatta ilk defa bir birayı bitiremedim."
1288,1288:1,"Biraz boğucu bir mekan, haftasonlari özellikle çok kalabalık oluyor."
1289,1289:0,Kalabalığın içinde hiç beklenmeyecek kadar ferah ve güzel bir mekan.
1289,1289:1,"Bunun dışında, her ne kadar çoğu zaman talebi karşılamasa da sundukları bira menüsü burayı çok çekici kılıyor."
1289,1289:2,Yemekleri de çeşit konusunda çok zengin değil ama lezzetli.
1289,1289:3,"Denediklerimizden, Tavuk Schnitzel mükemmel, Tavuklu Wrap harikaydı!"
1289,1289:4,Bir de çeşitli homemade ice tea ve limonataları gerçekten başarılı :
1290,1290:0,Etleri mezeleri basarili ama porsiyonlar inanilmaz buyuk.
1290,1290:1,3 kisi 2 kisi icin getirdiklerini rahatlikla yiyebilir.
1290,1290:2,3 gidip 2 kisilik getirin derseniz yiyecekler bu sekilde geliyor ama kisi basina 70tl yaziyorlar cok sacma olmus
1291,1291:0,5 çayının ideal adresi karaköy'de dem.
1291,1291:1,50'den fazla çay çeşidi ile damak zevkinizi bi yerde yakalayacağı kesin!
1291,1291:2,"Benim tavsiyem vanilya aromalı bourban vanilla, tatlı ihtiyacınız içinse damla sakızlı mastika keki."
1291,1291:3,"Hizmet, ilgi alaka herşey şahane!"
1292,1292:0,iyi ki gittim de yedim dediğim bir şey yok.
1292,1292:1,hatta aynı şeyleri yediğim diğer güllüoğlu şubeleri bence daha taze ve lezzetliydi.
1292,1292:2,oturma yeri de çok yok.
1292,1292:3,bu kadar meşhur olması bana garip geldi açıkçası.
1293,1293:0,Manzara severlere...
1293,1293:1,"- O manzaraya bu yemekler, bu servis olmamis :"
1293,1293:2,"(( Üstelik fiyatlarda, yemeklerine nazaran uygun degil."
1293,1293:3,Yemekleri için giderseniz memnuniyetsiz ayrilabilirsiniz; ama manzara seviyorsaniz kesin gidilmeli.
1293,1293:4,"Hele de Istanbul hayraniysaniz, iste o zaman hiç tereddüt etmeyin..."
1294,1294:0,Kadiköy'de gitmekten zevk aldığım mekanlardan birtanesi.
1294,1294:1,"English pub tarzında dekorasyona sahip, bira çeşitliliği fazla olan tarz bir mekan."
1294,1294:2,"Yemek olarak schinitzel ve burger denedik, biranın yanında iyi gitti."
1294,1294:3,Kış aylarında içeride oturmanızı öneririm dekorasyon ve ortam keyif veriyor...
1294,1294:4,Maç günleri rez.
1294,1294:5,yaptırsanız iyi olur.
1295,1295:0,Dekorasyonu renkleri cok sicak ve sevimli.
1295,1295:1,Ev yemeği yemek isteyenler için ideal bur mekan tek bir şartla ne yiyecegini bilmen lazım çünkü hersey cok lezzetli degil.
1295,1295:2,"Servis yavas, çalışanların birbirleriyle diyaloglarıni da pek sevmedim."
1295,1295:3,Mekan kalabalık olduğunda stres kontrolu diye bişey kalmiyor sanirim.
1296,1296:0,İstanbul şubesi çokta güzel değil çaldıkları müzikler hard rock'tan çok popüler olmuş.
1296,1296:1,Aynı konsept servisi güzel ama diğerleriyle kıyaslandığında biraz vadat ve taksim için pahalı
1297,1297:0,Arka bahçesi tüm yorgunluğunu alıyor insanın.
1297,1297:1,Koşuyolunun en iyilerinden kirpi en çok diyet yapanların sevdiği bir mekan çünkü menüsü sağlıklı beslenmeye uygun.
1298,1298:0,Masa yerlesimleri pek guzel degil oturma duzeni olmamis.
1298,1298:1,Yer bulmak da zor oluyor.
1298,1298:2,Cok cesitli caylar var ancak fiyatlari biraz yuksek.
1298,1298:3,İngiliz cayi istedigimde sut getirmediler gerekce olarak da kotu oldugunh soylediler garson tersledi hatta
1299,1299:0,Kurufasülye ne kadar değişik olabilir demeyin Bizce Kuru'da yediğim kurufasulyeden gelen hafif şekerli tat beni kendine hayran bıraktı resmen.
1299,1299:1,Tereyağlı pilavları ve tava yoğurdu da çok başarılı.
1299,1299:2,Üzerine bal ve fındık dökülmüş sütlaçları çok cezbedici gözükse de sütlaç tadını alamadım daha çok muhallebi gibiydi.
1299,1299:3,Ayrıca hergun çıkardıkları farklı zeytinyağlı yemekleri de çok başarılı.
1299,1299:4,Fiyatlar ortalamanın biraz ustunde malesef.
