rid,id,text
2180,2180:2,مدخل الفندق ضعيف للغايه الاكل مكرر يوميا فى الغدا والعشاء  واصناف قليله جداا وطريقه تقدمها سيئة وغير منظمة
2180,2180:3,المعامله سيئه من الموظفين وطريقه ردهم بشعه
2180,2180:4,النظافة للحجرات ..بيقولك بالدور قعدنا 4ايام هى مرة واحدة نظافه وغير جيده بإختصار اسؤ ايام قضتها فيه ارف ارف  بالإضافه انك ممكن تلاقى جمل معدى عليك وحصان نايم فى الحديقة عجايب والله
1483,1483:0,قيمةٌ جيدة بشكلٍ لا يصدق مقابل المال المدفوع  أقمت مؤخراً هنا وكان طاقم العمل مبهجاً ومتعاوناً جداً وكان المدير يتكلم الإنكليزية بشكلٍ حسنٍ جداً وكان متعاوناً جداً.
1483,1483:1,قيمةٌ عظيمةٌ مقابل المال المدفوع وذلك في منطقةٍ جيدة، كان الفطور بسيطاً جداً ولكنه أكثر من كافٍ لبدأ اليوم بما أنه هنالك الكثير لتأكله خارج الفندق. شكراً على إقامة دافئة احتفي بنا خلالها، سأنصح به بالتأكيد.
570,570:0,فندق لذيذ الفندق صغير بعض الشىء لكن بتصميم افضل من رائع والغرف مساحتها جيدة ومريحة وحمام سباحة علوي في الدور السادس صغير ايضا
570,570:1,موقع الفندق رائع داخل سيتي ستار
570,570:2,الخدمة كانت جيدة والموظفين كانو ودودين
570,570:3,اسعار الاكل والمشروبات غالي نسبيا يعيبه عدم وجود اماكن ترفية للاطفال اظنه مناسب لرحلات العمل والتسوق
1367,1367:0,مكانٌ لطيف وهادئٌ ويعيد الشباب للعقل
1367,1367:1,وقريبٌ كفاية من مناطق الحضارة البشرية  يقع هذا المكان على بعد 20 دقيقة من مركز التسوق التجاري.
1367,1367:2,هنالكَ العديد من المواقع المختلفة لاكتشافها. نقاط سياحيةٌ مختلفة، بالتأكيد أكثر برودة من بلدة شيملا الساخنة.
1367,1367:3,إنه مثالي لكل شخص يبحث عن الهروب من مدينة المترو الساخنة الطقس ومن الحياة اليومية التي تبعث على التوتر. يذكرني بنيوزيلندا.
125,125:0,فندق ممتاز لقضاء عطلة نهاية الأسبوع  اخترت هذا الفندق بفضل موقع تريب أدفايزر، ويجب أن أقول إنه كان بالضبط كما وصفته التعليقات الواردة في الموقع. فندق ممتع وصغير وحديث ومريح، ويعمل في الفندق موظفون لطفاء وخدومون. وإنني أنصح بشدة بهذا الفندق.
2103,2103:0,اسوأ فندق اسوأ فندق فى مصر لا انصح اى شخص بالاقامة فيه للاسف اتخمينا فيه لكنه مقرف والريحة فى الغرف بتاعته كريهة والتكييفات شباك من ساعة ما اخترعوا التكييف والمصيبة ان سعرة زى فنادق تانى محترمة حقيقى فندق مقرف لابعد الحدود .
1861,1861:0,لا يُنصح به  يجب أن يكون هناك دليل يرشدك من أجل إيجاد المصعد، كنا نجر الحقائب صعوداً ونزولاً على الأدراج وحولها.
1861,1861:1,كانت الغرفة مظلمة، وطلاء الجدار فيه رقاقاتٌ كبيرةٌ مفقودة.
1861,1861:2,كانت المنطقة المجاورة مليئة بعروض عدسات الفُرجة الجنسية. ليس مكاناً مناسباً لزوجين.
17,17:0,متهالك لكن الخدمة جيدة أقمت هنا خلال رحلة عمل في المنطقة. كل ما أستطيع أن أفعله هو أن أردد الملاحظات السابقة، فمبنى الفندق قديم وغرفه قديمة، وكذلك الديكور والمرافق.
17,17:1,إنه في حاجة ماسة للتجديد! ومع ذلك كان الموظفون ممتازون وكانت الغرف نظيفة.
1205,1205:0,خدمة سيئة
1205,1205:1,الخدمه سيئة و الاكل فى منتهى القرف و حمضان
1205,1205:2,و مستوى المكان فى النازل يكفى المنقبات اللى نازلين البيسين بالجلاليب يكفى الرجال اللى نازلين بالملابس الداخليه و الناس اللى يتوضىء فى البيسين
1205,1205:3,و الخدمه السيئة للغرف اما تحصل فقله فى الكهرباء و تنتظر لأكثر من ساعتين عشان حد يعبرك يعنى  غلطه و مش هاتتكرر بس بالنسبة للمكان ادالاه فاشل و سيئ للغاية.
169,169:0,عادي في مكان هادئ يبعد هذا البنسيون حوالي 2 كيلومتر عن زيلامسي في مكان هادئ تماما بجانب تلفريك شيمتين تحتاج إلى باص رقم 071 للوصول الى زيلامسي الغرفه عاديه وصغيره نسبيا و البلكونة كذلك صغيرة
169,169:1,بوفيه الافطار جميل ويقام في صاله متوسطه او تراس خارجي لايوجد ملاحظات سلبيه كبيرة على البنسيون
802,802:0,الغرفة التي سكنا بها نافذتها بكبر الغرفة والستارة ليست مظلمة و السرير مكسر نمت على الارض احسن
802,802:1,و الحمام تعبان وكان بجوار غرفتنا ناس مجانين او غرفة غسالات ما ادري على طول نسمع الغسالة
802,802:2,ولا توجد مواقف سيارات كافية و اكلهم تعبان و اماكن الغرف تغوي احسن مافيه الريسبشن كبير
2048,2048:0,أسوأ إقامة
2048,2048:1,فندق لا يستحق حتي نجمة واحدة،قديم جداً جداً،
2048,2048:2,لا يستحق ان يكون ضمن سلسلة الميرديان أسوأ إقامة.
2048,2048:3,انصح كل الناس الا ينخدعو بالصور مثلي انا،و الابشع اني لما قمت في الصباح وجدت صرصورا ميتا فوق السرير هذا امر مقزز.والله هذا من تجربتي الخاصة و المؤسفة،
1229,1229:0,فندق ماريوت فندق حديث وأثاث غرفة جيد ومتوازن مع السعر واعتقد انه مريح جداً
1229,1229:1,مواقف السيارات في الطابق الارضي عددها صغير وضيقة للأسف بس بالإمكان ان توقف سيارتك خارج الفندق هنالك من يحرس السيارات مقابل رسوم
1229,1229:2,لا يوجد لديهم شخص ياخذ الحقائب في الفترة اللتي حضرنا فيها
1229,1229:3,كذالك موظفين الاستقبال تنقصهم الخبرة في استقبال الضيوف ولكن اعتقد انهم في تطور. انصح به
337,337:0,خدمات ذات جودة عالية حقا فندق فاخر، كان كل شيء سلس جدا و ذو أعلى نوعية من الاستثنائي إلى الغرفة، إلى البريك دانس و المطعم الراع في الطابق ال 12 مع اطلالة على البوسفور و البلدة القديمة في الجانب الأوروبي.
337,337:1,حي و نوعية جيد مقابل المال، يجب أن لا تفوت ذلك إذا زرتم اسطنبول هذا هو عنوان الاستمتاع
682,682:0,شكرا للكل شكرا جزيلا لكل من ساهم بجعل اقامتنا ممتعه و رائعه و لاتنسى و اخص بالذكر الأشخاص الذين إستقبلونا و كأننا في بيوتنا و ساعدونا الى حين سفرنا برغم ان عملهم لا يتضمن ذلك و مع العلم بأنني اقمت فيه ثلاث مرات و أود ان اعود ثانية بإذن الله . ليس من السهوله بأن تجد مكان يجتمع فيه جمال المكان و الأشخاص معا .
908,908:0,فندق متواضع واثاث قديم نوعا ما والخدمات المقدمه لا ترقى الى مستوى 5 نجوم مطلقا
908,908:1,فلا الاستقبال كان بشوش ولا الخدمات كانت راقيه حتى ان النسكافيه في بوفيه الافطار موضوع في صحن كبير ويتم الاخذ منه بملعقه؟!
908,908:2,الصراحة اول مره ارى مثل هذا الشيء في حياتي وعند طلب خدمة الكي والغسيل اصر ان نعطيه المبلغ كاش وكأننا لصوص
1324,1324:0,الفندق جيد جدا ولكن تميز هذا الفندق بموقعه بين الابراج المحاطه في البحر وهو يشغل مساحه بسيطه
1324,1324:1,ولكن الاستقبال فخم من حيث التصميم ويعطيك انطباع الشراحه
1324,1324:2,الغرفه مكونه من مطبخ بسيط و حمام وسرير ومكتبة تلفاز ومكتب لتخليص الاعمال و كنبة استرخاء وتميز ايضا ببراعة التصميم الداخلي من حيث تناسق الالوان الفندق جيد جدا
1324,1324:3,ولكن ملاحظتي على سعر التأمين المحجوز من الفيزا عالي جدا
1502,1502:0,هذا المكان بمثابة وطني لقد أقمت لمدة 3 ليال في جناح رجال الأعمال. الرعاية الشخصية التي يقدمها فريق عاملين طابق رجال الأعمال ممتازة.
1502,1502:1,كما أن ردهة رجال الأعمال دافئة للغاية وفسيحة جدًا. أما النادي الصحي وحمام السباحة فهما متطورين مع تميزهما بالجو الودود. بالإضافة إلي هذا فالموقع مثالي والفندق متصل بالمول ويوجد ممر للمشي مع الكثير من معالم الجذب السياحي. سأقيم هنا مرة أخرى.
988,988:0,فندق جيد جدا فريق العمل كان ممتازة. بقيت ليلة واحدة في عمل كل شئ كان رائعا. الغرف جيدة الحجم ومجهزة جيدا. حمام السباحة وصالة الألعاب الرياضية رائعة. موقع غير مركزى نوعا ما من الطريق ولكن ملائمة إلى مطار دبى وعلى بعد مسافة قصيرة وسط المدينة
988,988:1,الشيء الوحيد انتقادات المطعم قوائم طعام محدودة نوعا ما إلى مفرطة الراقية والأطباق الطعام بشكل عام مكلف
359,359:0,فندق ممتاز خدمة فوق الوصف يمتاز بقربه من الحرم وتوفر جميع الاحتياجات ، حسن تعامل الموظفين الرغبة في خدمتك الى ابعد الحدود
359,359:1,نظافة الغرف ممتازة ، الإفطار متنوع .أمضيت أفضل الأوقات بالفندق أود ان اشكر الإدارة على مستوى الخدمة المقدم لزوار بيت الله تالحرام وفقكم الله واتمنى لكم مزيد من الازدهار
1666,1666:0,فندق سيئ وغير مناسب للعائلات غير مناسب للعائلات لوجود الملهى الليلي والاصوات الصاخبه المزعجه حتى الفجر وتمتد في الغرف حتى الساعه الثامنه صباحا
457,457:0,عطلة عائلية رائعة  هذا المكان ليس بحاجة إلى تعليق تقريبًا - الأطفال أحبوا متنزه الألعاب المائية ونادي الأشبال.
457,457:1,يتميز الفندق بأنه نظيف ومُصان جيدًا هو ومتنزه الألعاب المائية. بالقرب من شلالات نياجرا إذا ما اخترت زيارتها. نقوم عادةً بإيقاف السيارة ولا نغادر المنتجع أبدًا لأن الطعام جيد بالموقع.
1893,1893:0,اسوأ مكان ممكن ان تسكنه في اسطنبول
1893,1893:1,خدمة سيئه استقبال باهت كذاب تسكين في غرف لا تزيد مساحتها عن 9 م2 بدون نوافذ ثم تغييرها بعد نقاشات الى غرف اسوأ
1893,1893:2,لا انصح بالاقامة مطلقا في هكذا فندق....احفظ نقودك....ولا تضيعها في قضاء ليال بالتاكيد ستكون اسوأ ليال في حياتك...
316,316:0,أعجبني بشدة، كما هو معلن عنه  مكان نظيف وعملي. تقول بعض التعليقات إن خدمة الإنترنت غير مجانية، ولكنها بالفعل مجانية.
316,316:1,لم يكن حمام سباحة مفتوحاً-- لم نعلم بذلك مسبقاً، لكنهم عرضوا علينا استخدام حمام سباحة آخر يبعد 5 دقائق مجاناً إذا أردنا. كانت أماكن توقيف السيارات في الشارع مجانية ومتوفرة.
1436,1436:0,أيقظني فأر  لأن هذا الفندق توجد به حدات مطبخ من الواضح أنها تعاني أيضًا من مشاكل وجود القوارض. استيقظنا الساعة 5 صباحًا على صوت فأر يمر بجوار إحدى حقائبنا. استيقظت وأضئت الأنوار في الوقت المناسب لمشاهدته وهو يجري تحت الباب خارجًا إلى الممر. قام الفندق بمنحنا تعويضًا. أعاد الفندق لنا ما دفعناه ثمنًا لقضاء الليل في غرفتنا تلك الليلة ولكن من ذا الذي يريد هذا المبلغ.
1290,1290:0,لا يرقى للنجوم الخمسة  اطلاله الفندق جميلة جدا والنشاطات الترفيهية متنوعة
1290,1290:1,ولكن احد موظفين الاستقبال  يوسف  كان كشر وكرهنا في الفندق. خدمات الغرفة جدا ضعيفة لا ترقى للخمس نجوم والنظافة العامة متوسطه
1290,1290:2,المطاعم : سيئة في الترتيب ،الغداء والعشاء بالكاد تحصل شيئ يؤكل لكن الفطور ممتاز
1290,1290:3,خدمات الغرفة جدا ضعيفة لا ترقى للخمس نجوم تجربه يأسفني انها مش ممكن تتكرر تاني
326,326:0,زيارة ممتعة للفندق و موقع ممتاز في نهاية كورنيش ابوظبي و قريب جدا من المارينا مول و قصر الإمارات.. استمتعت برقى البوفيه على العشاء و جودة الطعام..
326,326:1,غرف واسعة و ترتيب مذهل و اضاءة و تكييف ممتاز.. و استقبال اكثر من رائع. اشكر القائمين على هذا الفندق و اشكر ترحيبهم و اهتمامهم
1092,1092:0,منتجع رائع وهاديء مناظر جميله حضرت للفندق السابعه ص ولا يسمح نظام الفادق بالحصول على الغرفه المحجوزه مسبقا الا بعد الثانيةعشر ظهرا ، الا انه تم استقبالي ومنحي غرفة مجاملة الى ان يحين الوقت للحصول على غرفتي ،
1092,1092:1,استقبال راقي تفاني في خدمة النزلاء غرفة مطلة وجميله نظيفه بنسبة #1641;#1632;#1642; تقريبا ، منتجع هادىء ،
1092,1092:2,الا ان الافطار متواضع جدا ولا يوجد هناك خيارات عديده للنزيل العربي .
2000,2000:0,اسوا هيلتون في مصر
2000,2000:1,الطعام مروع الي ابعد الحدود لدرجة ان بعضنا مرض و اخذ في الترجيع من الطعام
2000,2000:2,و العمالة كسولة و لا تقوم بعملها علي اكمل وجة
2000,2000:3,بصراحة لا انصح احد بزيارتة و خاصة ان الادارة تعلم جيدا العيوب الموجودة في الطعام و العمالة ولا تصلح اي حاجة
806,806:0,يمتاز بقربه من الحرم وتوفر جميع الاحتياجات ،
806,806:1,حسن تعامل الموظفين الرغبة في خدمتك الى ابعد الحدود نظافة الغرف ممتازة ، الإفطار متنوع .
806,806:2,امضيت افضل الاوقات بالفندق أود ان اشكر الإدارة على مستوى الخدمة المقدم لزوار بيت الله تالحرام وفقكم الله واتمنى لكم مزيد من الإزدهار
758,758:0,المكان موقعه ممتاز والخدمة أيضا ممتازة وخاصة و الاحترام الذي يقابل به المقيم بالفندق والمطاعم اكله جميل و الخدمات المقدمة تمتاز بالسرعة في الأداء
758,758:1,كما أنه من الجدير بالذكر الانترنت وجوده بشكل جيد وان كان قوي في أماكن معينة بالغرفة وهي القريبة من الروتر
627,627:0,تجنب إنفاق تكاليف باهظة أقمت هنا في يناير في طريق عودتي من آسيا وكانت إقامة رهيبة. هذا المكان ليس 5 نجوم. وكان موظف الاستقبال فظا ولم تكن هناك لافتات توجيهية. وكانت الغرفة قديمة وقذرة للغاية. والشعر يملأ الحمام. وورق الحائط ساقط من الجدار. والشرفة والكراسي قذرة جدا. المكان رهيب. ولا يرقى لأقل مستوى.
1830,1830:0,اسوء اجازة زرت الغردقة اكثر من 10 مرات فى فنادق و قرى مختلفة كان الفندق الاسوء على الإطلاق.
1830,1830:1,كم حشرات و زواحف رهيب.
1830,1830:2,شح و بخل فى الطعام لم ارى مثله اغلب الوقت نوع واحد لحم او فراخ يضع لك الشيف منه قطعة بعد الوقوف فى الطابور.
1830,1830:3,الا ان الفطار كان جيد .حمامات السباحة جيدة.
1085,1085:0,كان الموقع مثاليًا على بعد مسافة قصيرة من محطة السكة الحديد
265,265:0,فندق تحفة لسة راجعين أمبارح بشكركم جدا على الاستقبال و المعاملة ممتازة المصري زى الاجنبى ودي اهم نقطة بتعمل مشكلة في فنادق أخرى البوفيه جامد جدا و متنوع وبصراحة موظفين الفندق زى خلية النحل والابتسامة على وشهم ديما حتى مع الأطفال كان بيتعملوا معاهم على انهم جست كبار شكرا على حسن الاستضافة
1464,1464:0,تحذير: يرجى القراءة قبل الحجز  لا أفهم كيف يرضى الناس بهذه السهولة عن هذا الفندق، رغم أنني وجدته رهيبًا. غرفة مفردة بحجم موقف لسيارة واحدة. 2 × 3 متر أو أقل. لا يوجد مكيف وكانت غرفتي تطل على الجانب الخلفي. فريق العمل كان لا بأس به في الواقع. كما كان السعر منخفضًا جدًا! لا أستطيع التذكر، ولكن حوالي 60 يورو. ومع ذلك، فلا أوصي بهذا المكان للأشخاص الذين يقضون عطلاتهم.
1416,1416:0,اجمل فندق شاهتة فى حيانى احلى افظل انزك فندق فى تونس الحمامات الراحة جميع سبل الراحة موجودة فى هدا الفندق الامان المعاملة النضافة انا اشكر كل العاملين فى هدا الفندق انا هدا الفندق سياحى ومريح للعائلات و رجال الاعمال و الاصدقاء
1416,1416:1,ويوجد بة اكل وصالات اكل جيدة ورائعة وحجر النوم جيدة ونضيفة وحوض السباحة رائع والشط جيد ونضيف و الحمامات والصاونة والتدليك رائع جدا  وشكرا
1132,1132:0,البساطة أجمل لقد مكثت في فندق ناومي ليورا خلال رحلة الأعمال التي قضيتها لمدة أسبوع واحد في سنغافورة. إنه فندق بسيط و لكنه جميل و فخم. أحببت المدخل كثيراً - إنه دافئ و مريح.
1132,1132:1,"تسير على أقدامك باتجاه الحي الصيني ومنطقة النقل الجماعي السريع حيث تحيط بك المطاعم المدهشة. لقد استمتعت كثيراً برحلتي هنا, و سأوصي به بالتأكيد لهؤلاء الذين يبحثون عن مكان جميل ومريح و بسعر معقول."
329,329:0,تجربة جيدة جدا انه فعلا فندق جيد للإقامة. الطاقم مهذب و الخدمة جيدة. فيه أيضا اتصال واي فاي جيد. الفندق في منطقة الكورنيش و بجوار المركز التجاري الشاطىء.
329,329:1,"للذين يفضلون الطبخ بأنفسهم, يحوي الفندق على مطبخ صغير. المشكل الوحيد هو أن الفطور مكرر في كل يوم. و أيضا بعيد بعض الشيء عن مركز المدينة."
1932,1932:0,فكره خاطئة الذهاب اليه من اسوء الفنادق التى اقمت بها كل شيئ سيئ من مستوى الخدمات الى الاكل والشرب الى الازدحام الشديد داخل الفندق
1932,1932:1,عدم تلبيه طلبات النزلاء الى بعد تكرار الطلب تكرارا ومرارا ومن الممكن جدا ان لايتم تلبيه طلبك بجد لانصح احد بالذهاب اللى هذا الفندق نهائيا
1899,1899:0,بيت ضيافة سيء  هذا ليس منتجعًا، ألور هو بيت ضيافة.
1899,1899:1,الخدمة سيئة جدًا، والغرفة ليست جيدة. وهو بعيد جدًا عن الشاطئ وبيت الضيافة هذا يقع على الشارع.
1899,1899:2,وهذا المكان مناسب للطبقات الاجتماعية المتدينة وليس للطبقة المتوسطة العليا أو الأغنياء. لا تُقم في بيت الضيافة هذا
1517,1517:0,اجازة روعة  امتع اجازات حياتي. استمعت جدا الاقامة والفندق. اطعام ممتاز جدا جدا والخدمة في منتهي الرقي من اول قسم الاستقبال الي خدمة الشاطئ.
1517,1517:1,غرفة كانت نظيفة جدا والعاملين بالنظافة في منتهي الود ايضا البارات والمطاعم كانوا يستقبلونا بابتسامة. كان موعد الباص السااعة لرابعة الا ان حسام موظف استقبال حل المشكلة في دقائق وتركنا نظل باغرفة لي الثالثة كان الانطباع الاخير ممتاز
458,458:0,أحد أفضل التجارب التي خضناها يا له من مكانٍ مدهشٍ للراحة. طاقم العمل هناك رائع وبشوش للغاية.
458,458:1,حيث تأخذ عربة جولف خاصة بك لاستكشاف الجزيرة كما أن جميع المطاعم هناك ممتعة.
458,458:2,كانت الفيلا الخاصة بنا قد تم اختيارها بعناية وكانت نظيفة تماماً وكان حوض الاستحمام ذو الماء الساخن في الفناء الخلفي مُدهشاً.
2065,2065:0,هرب نصحية لمن اراد السكن في هذا الفندق ... الاثاث قذر العاملون في الفندق غير متعاونين الامن لا يوجد امن الموقع امام مقبرة اقسم ان في الشقق شياطين لا انصح اي شخص بالسكن في هذه الشقق حتى الماء الموجود في الحنفية قذر
83,83:0,غرفة واسعة تجربة جميلة في هذا الفندق ، لايعيبها سوى بعض الازعاج بعد منتصف الليل أيام نهاية الأسبوع!
83,83:1,الغرفة واسعة وديكورها جميل ،،
83,83:2,الفطور ممتاز والخدمة رائعة أثناء تقديم الفطور وطاقم العمل متعاون جدا ..
83,83:3,لكن الانترنت ضعيف جدا وأحيانا لايعمل .
1827,1827:0,سرير في آخر دقيقة لقضاء الليلة  quot;لا بأس بهquot;، أقمت في غرفة خلفية لطيفة وهادئة.
1827,1827:1,الإفطار لطيف لكن الغرفة بالية جدًا، كان يمكن تنظيفها! داخل الجناح كان هناك quot;دولابquot; صغير بشكل مثير للسخرية.
1827,1827:2,وقد أقمت في فنادق أخرى أقل سعرًا تشمل المبيت والإفطار وكانت ذات جودة مختلفة وأعلى بكثير.
2186,2186:0,لا تستعجل ... من أسوأ الأماكن في شرم الشيخ
2186,2186:1,1. طعام ليس نظيف.
2186,2186:2,2. الأواني متسخة
2186,2186:3,3. الغرف قديمة .. وقد حصل لي موقف من الصعب تصديقه .. عندما خرجت من الحمّام وجدت الغرفة غارقة في المياه .. تصوروا من أين وصلت المياه .. من حائط الغرفة الملاصق للبانيو !! أقسم بذلك...
2186,2186:4,4. موظفي الفندق وكأنهم لا يحصلون على مرتبات .. وحتى عندما تعطيهم البقشيش يقولون ماذا أفعل بثلاث جنيهاتquot; !
2186,2186:5,5. الشاطئ بعيــــــد للغاية.
2186,2186:6,6. أحواض السباحة متسخة. والملاحظات السلبية تطول والله على ما أقوله شهيد.
384,384:0,فندق جيد جدا فندق قريب من المطار والتوصيل بالباص مجانا وخدمه الواي فاي متوفره مجانا بالباص
384,384:1,والغرف نظيفه والفندق هادئ بعد عودتي من الفندق تم العثور على بعض المقتنيات البسيطه التي تركتها بالفندق وتم ارسال ايميل بذلك وتم الاتصال ع الهاتف ايضا فندق مريح سأعود له الاسبوع القادم ايضا بصحبة العائله
277,277:0,موقع جيد كنت في ميونخ آخر شهر سبتمبر وحجزت الأوتيل من خلال booking.com أقمت فيه ليلتين بسعر مرتفعا نوعا 500 يورو وكانت الغرفة جيدة وفيها نافذة كبيرة مثل الشرفة مطلة على الساحة وبجانب الأوتيل مركز تجاري ومطاعم وكافيهات بإمكان من ينزل فيه التمتع بها ولايحتاج لأي وسيلة مواصلات فهي قريبة جدا
749,749:0,سليم داود كابتن طيار بصدق من اجمل الفنادق التي زرتها انا وعائلتي وقضينا وقت جدا رائع انا وعائلتي بوجود بركه مدفاءه ونادي للاطفال
749,749:1,واشكر طاقم النادي الصحي جدا واشكر المطعم الرئيسي واخص الشف محمد الصياد بوجود بوفيه رائع ومتنوع واشكر طاقم الاستقبال جدا
512,512:0,موقع رائع، ونظيف، وفريق عمل متعاون  فندق لطيف صغير ذو طابع حميم في وسط لندن.
512,512:1,أسرّة مريحة جداً ونظيف بالفعل. لا يمكن أن يكون أكثر ملائمة لوسط لندن ولكنه ليس على طريق مزدحم جداً ولذلك كان مستوى الضوضاء معقول.
512,512:2,لكون الغرفة بجانب السلالم، ظننت أنها قد تكون مزعجة ولكن لم يكن هذا هو الحال على الإطلاق.
850,850:0,كانت لنا تجربة سيئة في فندق  الساعه فيرمونت   في مدينة مكة وذلك لسؤء تعامل موظفين الفندق
850,850:1,جميع مرافق الغرفة لاتعمل (صندوق امانات ، هاتف ، تلفاز)
850,850:2,تم تاخير تسليم الغرفة حيث تم تسجيل الدخول الساعه 10 مساء و تم استلام الغرفة 4 فجرا تم حجز سويت ل 4 اشخاص وعند الدخول كانت الخدمات لشخصين فقط
517,517:0,الغرف الغرفة مناسبة المساحة و لكنها بسيطة و تفتقد إلى الطابع الافريقى عدا اللوحات الموجودة فقط بالغرفة ، و كذلك الأدوار العلوية فقط بعد الدور الخامس هى التى تتمتع برؤية جيدة للمناطق المحيطة،
517,517:1,وكذلك خدمة الغرف جيدة عدا ان استقبال الانترنت يكون اسرع بالغرف الموجودة فى اول الممر و القريبة من المصعد
647,647:0,فندق لطيف وفريق انيميشن اسرة واحدة الخدمة في الفندق معقولة، والغرف كامل العدد في الفترة دي من افضل الحاجات اللي موجودة هنا، الفريق اللي اسمه  انيميشن  وفي شابين هايلين اسمهم كريم وعصام من الفريق ده بيعملوا اكتر من شو هايل سواء على حمام السباحة او بالليل في الكافية عرض انيميشن ساهم في ان الناس في فندق كلها تعرف بعضها وتحس انها عيلة وحدة
781,781:0,يجب تدريب الموظفين على طريقة التعامل مع العملاء لانهم جدا غير لبقين في التعامل في مكتب الاستقبال وغير متعاونون بالمرة ولا يظهر لك ا ي اهتمام او تعاون او ان يحاول مساعدتك
781,781:1,ولكن لا يستطيع وايضا دخول الفندق يجب ان يكون بعد الساعة السادسة مساء وهذا شيء غير منطقي
117,117:0,فندق مميز جدا فندق جداً رائع ومميز في كل شيء بخدماته ومرافقه وانصح بتجربة الفلل فهي ساحرة وشاطئ نظيف وهادئ وتقدر تأخذ راحتك في ساعات الصباح
117,117:1,"وكما أن فطورهم متميز وعجبني عصير التفاح ,ويميزه العاملين بخدمتهم وكرمهم , ويستحق التجربة لأنه الأميز"
96,96:0,"إقامة جيدة, حفلات مسبح رائعة فندق جديد في الكثير من العروض و كثير من المعالم في كل مكان حولك. قريب جدا من المطار الاداري البتين و منطقة السفارة. الطابق ال12 يحوي ناديا رائعا و مشهد مدهش للمدينة. تنظيم جيد لحفلات المسبح للناس الجيدين."
450,450:0,احسنت الاختيار مناسب جدا بالنسبه لي من جانب السعر مقارنه بجوده الاقامة و الافطار
450,450:1,اما بالنسبه للخدمة فهي الي حد ما جيده من جانب سرعة الحجز و المغادره والاستجابة لاي مشكله في الغرفة اما بالنسبه للمنظر الخارجي من الغرف فهو اكثر من رائع فنشكركم كثيرا علي حسن المعاملة و الترحيب و من نجاح الي نجاح .
1656,1656:0,متدهور جدًا قد تظن أن هذا الفندق ما هو إلا قصر الشتاء القديم، فلا يوجد مكان يصلح للجلوس به سوى الغرفة.
1656,1656:1,كان هذا الفندق يعمل من خلال مرافق فندق قصر الشتاء الجديد، لكن هذا المبنى تم هدمه مع بار الردهة والكافيتيريا والمطعم. ولم يقم القائمون على الفندق باستبدال أي من هذه المرافق في المبنى المنفصل. متدهور جدًا جدًا.
403,403:0,أفضل فندقٍ بالنسبة لي  استناداً إلى جيبي فهذا هو الفندق الأفضل بالنسبة إلي .. هنا توجد مرافق كثيرة جيدة ولكن بعضها غير جيد .. ثم بمقدوري القول هذا فندق جيدٌ لأي إقامة ففي المرة الماضية أقمت مع زوجتي عام 2008
403,403:1,والإقامة التي تلتها كانت بعد 3 شهور إنها تجربة جيدة وقيمةٌ جيدة مقابل المال المدفوع.
612,612:0,شعرت و كأن حولي الملائكة، في أفضل مكان بالجنة.  قال الشاعر الفرنسي بادولاير  هنا كل شيءٍ بغية... والترف و الهدوء و الشهوانية . هذا بالظبط ما أشعر به تجاه هذا الفندق.
612,612:1,فإنه يستحق قيمة المال الذي دفع فيه، فإنه فخم للغاية، ستشعر وكأنك كملاك يعيش في الجنة. إذا كانت مزانيتك تسمح به، فإن هذا هو المكان المناسب.
721,721:0,نزول مستوى الفندق عن السابق من ناحية الاهتمام بالغرف ونظافتها فعند وصولنا لم تكن الغرفه نظيفه
721,721:1,وواجهنا مشكله مع التكييف وتم اخبار الاستقبال وارسلوا عامل لم يقم بالمطلوب كذلك الاشياء التي من المفترض تواجدها كالميني بار والسليبرز لم تكن موجوده
1625,1625:0,عيب عليهم ان يضعوا له #1637; نجوم الاستقبال الجيد لا يكفي للتغاضي عن الاعطال الموجودة في الغرف والأكل سئ جداً جداً لا ادري كيف تتركه بهذه الحاله المزريه وزاره السياحة وتعطيه التراخيص لخمس نجوم يكفيه نجمتين قضينا اربعة ليالي تصليحات كيف يستطيع الناس النزول في هذا الفندق
595,595:0,قضينا وقتاً جميلاً  الفندق كبير، وهناك العديد من الأشياء للقيام بها، حيث يبعد الشاطئ مسافة ياردات عن الفندق الذي يحتوي على حديقة مائية. يقوم فريق الترفيه بصنع الإجازة، فهم يجعلون إقامتك ممتعة ومسليّة من خلال الترفيه، وسأذهب إلى هناك مرة أخرى. لدى الفندق دراجات رباعية وهذا ما استمتع به ابني كثيراً.
1389,1389:0,فندق مروع النظافة متدنية جداً جداً بالاضافة الى المعاملة السيئة من قبل موظفي الاستقبال خاصة للسياح العرب كانت تجربتي مروعة في هذا الفندق خاصة عندما أخبرت شركة السياحة برغبتي في تغيير الفندق الى فندق آخر افضل بعدما خسرت قيمة العشر ليالي التي دفعتها للفندق لقيت معاملة سيئة من قبل موظفي الفندق ناهيك عن السباب والشتائم ورفضهم نقل الأمتعة بعدما نعتونا بالعرب الأغبياء
