rid,id,text
Samsung_Galaxy_S5_4,Samsung_Galaxy_S5_4:4,De mogelijkheden zijn oneindig al moet je dan wel eerst de juiste app installeren als die er nog niet op staat.
Samsung_Galaxy_S5_4,Samsung_Galaxy_S5_4:5,Bij een probleem vind je al rap een goed antwoord op het internet.
Samsung_Galaxy_S5_4,Samsung_Galaxy_S5_4:6,De vingerafdrukscanner werkt goed en snel.
Samsung_Galaxy_S5_4,Samsung_Galaxy_S5_4:7,De geluidskwaliteit is prima tijdens het bellen.
Samsung_Galaxy_S5_4,Samsung_Galaxy_S5_4:8,"De speaker voor multimedia-zaken is matig, maar wat verwacht je ook zonder een fatsoenlijke klankkast."
Samsung_Galaxy_S5_4,Samsung_Galaxy_S5_4:9,Je krijgt er wel oortjes bij en die leveren kristalhelder geluid.
Samsung_Galaxy_S5_4,Samsung_Galaxy_S5_4:10,Hier ga ik nog een lange tijd zoet mee zijn.
Samsung_Galaxy_Note_3_4,Samsung_Galaxy_Note_3_4:1,"Na jaren plezier van de Note 1 te hebben gehad, heb ik opnieuw een Note aangeschaft."
Samsung_Galaxy_Note_3_4,Samsung_Galaxy_Note_3_4:2,Deze keer de Note 3.
Samsung_Galaxy_Note_3_4,Samsung_Galaxy_Note_3_4:3,Ik heb hem nu bijna een jaar en kan niets anders zeggen dan dat het een super toestel is.
Samsung_Galaxy_Note_3_4,Samsung_Galaxy_Note_3_4:4,"Hij vervangt bij mij de mp 3 speler, fotocamera, notitieblok, navigatiesysteem en onderweg de tablet."
Samsung_Galaxy_Note_3_4,Samsung_Galaxy_Note_3_4:5,"Ben er zelfs al een aantal keren mee naar Frankrijk gereden, zonder problemen."
Samsung_Galaxy_Note_3_4,Samsung_Galaxy_Note_3_4:6,Gewoon autolader eraan en vastzetten in gsm houder en rijden maar.
Samsung_Galaxy_Note_3_4,Samsung_Galaxy_Note_3_4:7,Batterij doet het bij mij wel vier dagen bij normaal gebruik.
Samsung_Galaxy_Note_3_4,Samsung_Galaxy_Note_3_4:8,Helaas heeft hij deze week een duik in de hondendrinkbak gemaakt en is nu officieel dood verklaard.
Samsung_Galaxy_Note_3_4,Samsung_Galaxy_Note_3_4:9,"Ik moet het dus even nog doen met de Note 1, die het nog steeds super doet, alhoewel wel beetje langzaam na de Note 3."
Samsung_Galaxy_Note_3_4,Samsung_Galaxy_Note_3_4:10,Gelukkig betaald inboedelverzekering een nieuwe en het wordt zeker weer een Note 3 of misschien 4.
Sony_Xperia_E1_4,Sony_Xperia_E1_4:1,"Deze smartphone gekocht, omdat ik overstapte naar een simonly en de budgetmodels van nu zouden net zo goed mee moeten kunnen als de eerste smartphones van paar jaar terug."
Sony_Xperia_E1_4,Sony_Xperia_E1_4:2,Niet dus.
Sony_Xperia_E1_4,Sony_Xperia_E1_4:3,Ik heb dit toestel gekocht ergens in juli 2014 ben nu bijna 1 jaar verder en het toestel is al 2x terug gegaan naar bol.com & sony.
Sony_Xperia_E1_4,Sony_Xperia_E1_4:4,"Eerst de uitknop die het soms niet deed, en later het beeld wat steeds bevriest of superrr traag."
Sony_Xperia_E1_4,Sony_Xperia_E1_4:5,"toen deed hij het weer voor 2 maanden, complete uitval."
Sony_Xperia_E1_4,Sony_Xperia_E1_4:6,"Scherm is vervangen, en nog een zooi van binnen, hele waslijst in ieder geval."
Sony_Xperia_E1_4,Sony_Xperia_E1_4:7,Nu heb ik hem weer en we zijn wat updates verder maar sommige programmas werken niet zoals hij zou moeten werken en soms bevriest het scherm weer.
Sony_Xperia_E1_4,Sony_Xperia_E1_4:8,Voor bol.com klasse voor de snelle handelingen.. maar ik heb eigenlijk een slecht toestel gekocht en vraag me af met wat er allemaal vervangen is of het niet goedkoper was geweest om een nieuw toestel te sturen of een ander vergelijkbaar toestel (prijsklasse).
Sony_Xperia_E1_4,Sony_Xperia_E1_4:9,In ieder geval heb ik toen 110 euro besteed aan een toestel wat tot de dag vandaag keuren heeft.
Sony_Xperia_E1_4,Sony_Xperia_E1_4:10,Even vergelijking met mijn vorige smartphone heb ik bijna 4 jaar lang gebeld enz. en toen nog door kunnen verkopen omdat hij in perfecte staat was.
Sony_Xperia_E1_4,Sony_Xperia_E1_4:11,Ik ben altijd zuinig op mijn spullen.
Motorola_Moto_G_1,Motorola_Moto_G_1:1,De Moto G is een topaankoop voor jonge mensen die naar een goedkoop maar zeer degelijk toestel zoeken.
Motorola_Moto_G_1,Motorola_Moto_G_1:2,"Het toestel is relatief snel, maar bij intensief gebruik of multitasking kan de smartphone soms wat haperen."
Motorola_Moto_G_1,Motorola_Moto_G_1:3,Voor zo'n lage prijs echter is er geen twijfel dat hij prijs/kwaliteit de beste is in zijn categorie.
Motorola_Moto_G_1,Motorola_Moto_G_1:4,De camera is ook zeer degelijk en het opslaggeheugen zou ruim genoeg moeten zijn voor de meeste gebruikers.
Motorola_Moto_G_1,Motorola_Moto_G_1:5,Motorola heeft echter juist de nieuwe versie van deze succes-smartphone gelanceerd en zal dus binnenkort hier ook verkrijgbaar zijn.
Motorola_Moto_G_1,Motorola_Moto_G_1:6,"De nieuwere versie is zee vergelijkbaar tov deze versie, maar verbetert knelpunten zoals betere camera, dubbel zoveel RAM (zorgt voor kortere laadtijden en vlottere multitasking) en dubbel zoveel opslaggeheugen."
Motorola_Moto_G_1,Motorola_Moto_G_1:7,"Wacht dus nog enige tijd en koop meteen de nieuwere versie, zodat je mee bent met de laatste vernieuwingen!"
HTC_Desire_310_4,HTC_Desire_310_4:1,"Voor mij was de grootte van het toestel even wennen, maar je went er snel aan als je vorig toestel kleiner was en past nog goed in je broekzak ook."
HTC_Desire_310_4,HTC_Desire_310_4:2,"Toestel reageert goed, zeker een pluspunt."
HTC_Desire_310_4,HTC_Desire_310_4:3,Batterij gaat ook lang mee.
HTC_Desire_310_4,HTC_Desire_310_4:4,Geluidskwaliteit is redelijk.
HTC_Desire_310_4,HTC_Desire_310_4:5,"Ontvangst is prima, ook van internet!"
HTC_Desire_310_4,HTC_Desire_310_4:6,Voor de prijs zeker aangeraden.
HTC_Desire_310_4,HTC_Desire_310_4:7,Wat je eventueel zou kunnen storen is de helderheid van het scherm onder fel zonlicht.
HTC_Desire_310_4,HTC_Desire_310_4:8,Anders best een tof toestel.
HTC_Desire_310_5,HTC_Desire_310_5:1,de HTC Desire 310 is een fijne telefoon.
HTC_Desire_310_5,HTC_Desire_310_5:2,Hij ziet er goed uit en is vrij eenvoudig te bedienen.
HTC_Desire_310_5,HTC_Desire_310_5:3,"hij maakt mooie foto's, en filmpjes."
HTC_Desire_310_5,HTC_Desire_310_5:4,Leuke extra's op zoals van je foto's een filmpje maken met muziek en die is op te sturen via mail of whatsapp.
HTC_Desire_310_5,HTC_Desire_310_5:5,Er zit een goed geluid in om naar muziek te luisteren of de radio.
HTC_Desire_310_5,HTC_Desire_310_5:6,"Ik heb een iphone gehad en een samsung, maar deze bevalt me tot nu toe het best."
HTC_Desire_310_5,HTC_Desire_310_5:7,"Batterij gaat lekker lang mee, en er zijn leuke hoesjes voor te vinden."
HTC_Desire_320_2,HTC_Desire_320_2:1,super telefoon met vele mogelijkheden.
HTC_Desire_320_2,HTC_Desire_320_2:2,Alles wat je nodig hebt zit erop.
HTC_Desire_310_1,HTC_Desire_310_1:1,Heb deze simlockvrije telefoon voor mijn ouders gekocht.
HTC_Desire_310_1,HTC_Desire_310_1:2,Beide bijna 80 jaar oud.
HTC_Desire_310_1,HTC_Desire_310_1:3,Dit is hun eerste smartphone en ik heb de telefoonnummers in het adresboek gezet.
HTC_Desire_310_1,HTC_Desire_310_1:4,Nu vinden ze henm erg handig en er wordt zelfs mee ge-appt.
HTC_Desire_310_1,HTC_Desire_310_1:5,De telefoon is makkelijk in te stellen naar je eigen voorkeur en doet wat hij moet doen.
HTC_Desire_310_1,HTC_Desire_310_1:6,Het touchscreen werkt prettig en snel.
HTC_Desire_310_1,HTC_Desire_310_1:7,Helder en scherpe weergave.
HTC_Desire_310_2,HTC_Desire_310_2:1,Deze HTC is een prima toestel voor deze prijs.
HTC_Desire_310_2,HTC_Desire_310_2:2,"Goede prestaties, duidelijk scherm."
HTC_Desire_310_2,HTC_Desire_310_2:3,De camera geeft een prima foto's en filmen gaat ook goed.
HTC_Desire_310_2,HTC_Desire_310_2:4,"Knopjes zijn mooi weggewerkt, echter dat geeft natuurlijk wel het effect dat deze wat minder makkelijk voelbaar zijn als je er in het donker naar opzoek bent."
HTC_Desire_310_2,HTC_Desire_310_2:5,Niettemin een prima toestel voor een mooie prijs
HTC_Desire_310_3,HTC_Desire_310_3:1,Na het 'overlijden' van mijn 2de smartphone in slechts 6 maanden tijd ben ik op zoek gegaan naar een goede smartphone van degelijke kwaliteit & veel opties en ik heb 'm gevonden hier op BOL & dan nog aan een fantastische promotie prijs.
HTC_Desire_310_3,HTC_Desire_310_3:2,"Handig & mooi toestel, ligt goed in de hand, neemt mooie & SNELLE foto's en werkt in het algemeen heel snel (niet vastlopen enz zoals mijn oude toestellen wel eens deden) Ik ben tevreden :)"
Sony_Xperia_M2_4,Sony_Xperia_M2_4:1,"Mijn zoon had al een Sony en ik wilde een nieuwe mobiel, op aan raden van hem heb ik hem ook besteld."
Sony_Xperia_M2_4,Sony_Xperia_M2_4:2,Goede bezorging van Bol.com.
Sony_Xperia_M2_4,Sony_Xperia_M2_4:3,De Sony Xperia M2 heeft een mooi overzichtelijk scherm en maakt mooie foto's.
Sony_Xperia_M2_4,Sony_Xperia_M2_4:4,De prijs is goed voor hetgeen je krijgt en een mooi handzaam model.
Sony_Xperia_M2_4,Sony_Xperia_M2_4:5,Niet te groot.
Sony_Xperia_M2_4,Sony_Xperia_M2_4:6,Erg blij met m'n aankoop.
Sony_Xperia_M2_5,Sony_Xperia_M2_5:1,Toestel werkt zo als het moet werken heeft een duidelijk display en is goed ingedeeld ook de support van Sony is goed als je bepaalde vragen heb kun je bij Sony seport je vragen stellen en krijg je ook snel antwoord.
Sony_Xperia_M2_5,Sony_Xperia_M2_5:2,Toestel maakt goede foto's
Sony_Xperia_M2_5,Sony_Xperia_M2_5:3,Ik heb allen maar goede ervaringen
Sony_Xperia_M2_5,Sony_Xperia_M2_5:4,Ook wil ik een min puntje noemen
Sony_Xperia_M2_5,Sony_Xperia_M2_5:5,Bij het oppakken van het toestel raak je heel snel de camera toets zodat deze gelijk opstart.
Sony_Xperia_M2_5,Sony_Xperia_M2_5:6,Ik had eerst een Type M daar zit deze op de zelf plaats maar raak je hem niet zo snel
Sony_Xperia_M2_2,Sony_Xperia_M2_2:1,Ik heb hem nu iets meer dan een week en is echt een zeer goed toestel.
Sony_Xperia_M2_2,Sony_Xperia_M2_2:2,Prijs kwaliteitsverhouding krijg je zee veel voor je geld.
Sony_Xperia_M2_2,Sony_Xperia_M2_2:3,Het enige echte minpunt is de iets mindere camera vooraan.
Sony_Xperia_M2_3,Sony_Xperia_M2_3:1,"Fijne smarthphone, goede prijs/kwaliteit verhouding, lekker groot scherm!"
Sony_Xperia_M2_3,Sony_Xperia_M2_3:2,Niet altijd even gebruiksvriendelijk met het toevoegen en opvragen van je contacten.
Sony_Xperia_M2_3,Sony_Xperia_M2_3:3,De camera is niet zo goed als beloofd.
Sony_Xperia_M2_1,Sony_Xperia_M2_1:1,Na 2 jaar was mijn vorige smartphone aan vervanging toe.
Sony_Xperia_M2_1,Sony_Xperia_M2_1:2,Omdat ik tevreden was over Sony Xperia daar dus ook ditmaal voor gekozen.
Sony_Xperia_M2_1,Sony_Xperia_M2_1:3,De Sony Xperia M2 voldoet volledig aan de verwachtingen.
Sony_Xperia_M2_1,Sony_Xperia_M2_1:4,"Makkelijk in gebruik, meer dan voldoende geheugen voor dat wat ik ermee doe."
Sony_Xperia_M2_1,Sony_Xperia_M2_1:5,De camerafuncties zijn iets minder dan op mijn vorige smartphone (Xperia T) maar als je daar niet al te hoge eisen aan stelt zal dat geen probleem zijn.
Sony_Xperia_M2_1,Sony_Xperia_M2_1:6,Ook de snelle levering was top!
Sony_Xperia_M2_1,Sony_Xperia_M2_1:7,Kortom: erg tevreden.
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:1,Hallo De Microsoft Lumia 435 is erg prettig in omgang.
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:2,Lekker snel.
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:3,Er kunnen veel spelletjes op.
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:4,Startscherm werkt erg fijn en is goed overzichtelijk en ook zeer prettig dat je zelf alles kan indelen.
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:5,Camera is niet super HD maar ook weer niet slecht.
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:6,Jammer dat je niet kan inzoomen (of ik heb dat nog niet uitgevogeld)
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:7,Geluid is ook goed.
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:8,"Voor school ook erg prettig, zeker met de OneDrive en je mailbox en eventuele internet om dingen op te zoeken."
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:9,"Batterij gaat lang mee, maar als je spelletjes speelt gaat het wel een stuk sneller, dat is wel jammer."
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:10,"Ook kan je gewoon Whatsappen, facebooken, mailen, of wat dan ook terwijl hij aan de oplader zit."
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:11,"Kortom, een geweldig toestel voor jong en oud!"
Microsoft_Lumia_435_met_AH_Mobiel_3,Microsoft_Lumia_435_met_AH_Mobiel_3:12,Zeker het betalen waard.
HTC_One_M9_2a,HTC_One_M9_2a:1,Ik heb nu bijna 4 weken de zilver gouden HTC One M9 in mijn bezit en ben uiterst tevreden.
HTC_One_M9_2a,HTC_One_M9_2a:2,Hiervoor heb ik verschillende HTC modellen (laatste telefoon was de M7) gehad die mij allemaal erg goed bevielen.
HTC_One_M9_2a,HTC_One_M9_2a:3,Maar zo goed als de One M9 heb ik er nog geen gehad.
HTC_One_M9_2a,HTC_One_M9_2a:4,De One M9 is naar mijn mening het ultieme toestel om te hebben.
HTC_One_M9_2a,HTC_One_M9_2a:5,Hieronder zal ik beschrijven waarom ik dit toestel iedereen aan zou willen raden.
HTC_One_M9_2a,HTC_One_M9_2a:6,"Uiterlijk: Zelf heb ik nu het toestel in het zilver goud, eerst twijfelde ik wel of ik deze kleur wel mooi zou vinden maar toen ik hem eenmaal uit de verpakking haalde was ik om."
HTC_One_M9_2a,HTC_One_M9_2a:7,Doordat het toestel bestaat uit aluminium heeft deze naast een stoere ook een zeer chique uitstraling.
HTC_One_M9_2a,HTC_One_M9_2a:8,"De telefoon is, vooral als je eerst een veel kleiner model (HTC One M7) gewend bent, in het begin groot."
HTC_One_M9_2a,HTC_One_M9_2a:9,Na een dag ben je hier aan gewend en ligt hij perfect in de hand.
HTC_One_M9_2a,HTC_One_M9_2a:10,Sound: De sound van de M9 is echt perfect.
HTC_One_M9_2a,HTC_One_M9_2a:11,Kijk je een filmpje op Youtube of Facebook dan zet je de theatermodus aan die er voor zorgt dat het als een mini bioscoop in je handen klinkt.
HTC_One_M9_2a,HTC_One_M9_2a:12,Vooral als je Netflix gebruikt of een spelletje speelt is dit heel erg prettig omdat het geluid echt van alle kanten lijkt te komen en je er dus helemaal in zit.
HTC_One_M9_2a,HTC_One_M9_2a:13,Beeldkwaliteit: Het beeld van HTC was altijd al van hoogstaande kwaliteit en dat zie je weer terug bij de M9.
HTC_One_M9_2a,HTC_One_M9_2a:14,Helderheid en scherpte zijn goed op elkaar afgestemd waardoor het echt een zeer geschikte telefoon is om op 1080p films te kijken.
HTC_One_M9_2a,HTC_One_M9_2a:15,"De automatische dimfunctie werkt in tegenstelling tot andere telefoons, erg snel en is perfect afgestemd op de hoeveelheid licht op de plek waar je je bevindt."
HTC_One_M9_2a,HTC_One_M9_2a:16,Camera: Het verschil tussen de 4 mp camera van mijn oude toestel en de 20 mp camera van de M9 vind ik helaas toch een beetje tegenvallen.
HTC_One_M9_2a,HTC_One_M9_2a:17,De M9 maakt super mooie foto's maar dat lukte met de M7 ook al aardig.
HTC_One_M9_2a,HTC_One_M9_2a:18,Wat ik merk is dat de camera wel een stuk sneller en stabieler is.
HTC_One_M9_2a,HTC_One_M9_2a:19,Dit heeft als voordeel dat de foto's minder snel bewogen zijn wat bij de M7 nogal een groot probleem was.
HTC_One_M9_2a,HTC_One_M9_2a:20,HTC Sense: Het OS van HTC is en blijft het best werkende OS wat er op dit moment is.
HTC_One_M9_2a,HTC_One_M9_2a:21,Door de eenvoud en de samenwerking van alle applicaties op de telefoon merk je bij de M9 nooit een vertraging bij het openen of gebruiken van Apps.
HTC_One_M9_2a,HTC_One_M9_2a:22,Via de Google Playstore zijn diverse apps te downloaden die vrijwel allemaal goed samenwerken met de M9.
HTC_One_M9_2a,HTC_One_M9_2a:23,De apps die niet werken zijn de slecht ontwikkelde apps waar Google steeds mee bezig is deze uit de Playstore te verwijderen.
Honor_6_2,Honor_6_2:1,Lijkt me een ideale smartphone.
Honor_6_2,Honor_6_2:2,"Heeft de prestaties van een high end smartphone, het ontbreekt alleen aan een dure merknaam waardoor je er 600,- voor betaald."
Honor_6_2,Honor_6_2:3,Dual sim (helaas niet in de NL versie) komt mij als wereldreiziger ook heel handig uit.
Honor_6_5,Honor_6_5:1,Deze telefoon heeft een prachtig design.
Honor_6_5,Honor_6_5:2,Het scherm is een Full HD scherm en dat zorgt voor een geweldige beeldkwaliteit.
Honor_6_5,Honor_6_5:3,De telefoon is erg snel in gebruik.
Honor_6_5,Honor_6_5:4,De gebruikersinterface is mooi en snel en kan worden aangepast met heel veel verschillende thema's.
Honor_6_5,Honor_6_5:5,De foto's die je ermee kunt maken zijn prachtig.
Honor_6_5,Honor_6_5:6,"De filmpjes zijn van Full HD kwaliteit (1920x1080 pixels), dus ook deze zijn erg mooi."
Honor_6_5,Honor_6_5:7,De telefoon ondersteunt 4G en is hiermee ook voor de toekomst een prima telefoon.
Honor_6_5,Honor_6_5:8,Het geluid van de telefoon (met en zonder oordopjes/hoofdtelefoon) is erg goed.
Honor_6_5,Honor_6_5:9,Voor de oordopjes zit er namelijk een ingebouwde geluidsverbeteraar in (DTS) wat voor een mooie geluidskwaliteit zorgt.
Honor_6_5,Honor_6_5:10,"Wil je een telefoon die niet duur is, maar wel alle functies heeft van een top smartphone?"
Honor_6_5,Honor_6_5:11,Kies dan voor deze geweldige Honor 6.
Honor_6_5,Honor_6_5:12,U/jij zal er absoluut geen spijt van krijgen!
Honor_6_5,Honor_6_5:13,Ik ben heel erg blij dat ik voor deze telefoon heb gekozen.
Honor_6_4,Honor_6_4:1,"Ik heb de honor nu al een tijdje en hij blijft snel en goed functioneren geen last van slechte accu ofzo ik heb elkedag GPS, wifi, Bluetooth de hele dag aan staan en de accu red het vaak nog met een kwart accu over."
Honor_6_4,Honor_6_4:2,Verder goed afgewerkt en mooie interface.
Honor_6_4,Honor_6_4:3,Ik zou alleen wel een silicone hoesje bij bestellen omdat de achterkant ook van glas is en dat durfde ik niet aan zonder.
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:1,Afgelopen week ben ik op vakantie geweest en heb ik de Nokia Lumia 1020 meegenomen op reis.
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:2,Express alle foto's gemaakt met dit toestel en als je de mensen hoort over de kwaliteit van de foto's die gemaakt zijn dan schrikken mensen dat dit met een 'mobiele telefoon is gemaakt'.
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:3,De foto's zijn subliem en beter dan menig normale digitale camera.
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:4,"De vergelijking met een spiegel reflex camera wil ik nog net niet maken maar het komt er wel heel dichtbij, het inzoomen van foto's is geniaal."
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:5,Details worden zichtbaar en de kwaliteit blijft geweldig.
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:6,Vele mensen 'klagen' over het gemis van veel apps in Windows Phone dat is wat mij betreft niet aan de orde.
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:7,Ik kan elke gewenste app terugvinden.
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:8,Het systeem werkt ook overzichtelijker dan Android of iOS.
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:9,Daarnaast is de ProCam app van Nokia geweldig om foto's in te maken.
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:10,"Voor het ideale plaatje kan je het beste nog de camera grip gebruiken van Nokia, heb je ook gelijk nog een extra accu er bij.."
Nokia_Lumia_1020_5,Nokia_Lumia_1020_5:11,Laat je overtuigen door dit geweldige toestel en geniet van een hele andere dimensie dan iOS of Android!
Nokia_Lumia_1020_1,Nokia_Lumia_1020_1:1,Maakt super foto's.
Nokia_Lumia_1020_1,Nokia_Lumia_1020_1:2,Accu duur goed.
Nokia_Lumia_1020_1,Nokia_Lumia_1020_1:3,Gebruiksvriendelijk.
Nokia_Lumia_1020_1,Nokia_Lumia_1020_1:4,"Goed navigatiesysteem (""tom-Tom"")."
Nokia_Lumia_1020_2,Nokia_Lumia_1020_2:1,Prima telefoon en een geweldige camera je weet echt niet wat je ziet er gaat een wereld voor je open
Nokia_Lumia_1020_3,Nokia_Lumia_1020_3:1,Ik heb mijn iPhone 5 geruild voor een Nokia 1020.
Nokia_Lumia_1020_3,Nokia_Lumia_1020_3:2,Wat een verademing.
Nokia_Lumia_1020_3,Nokia_Lumia_1020_3:3,Nu heb ik een foto/beltoestel met een veel beter bereik.
Nokia_Lumia_1020_3,Nokia_Lumia_1020_3:4,Mijn WiFi werkt in het hele huis en de foto's zijn van superieure kwaliteit.
Nokia_Lumia_1020_3,Nokia_Lumia_1020_3:5,"De accu gaat iets langer mee, maar bij veelvuldig gebruik, gaat het toch hard."
Nokia_Lumia_1020_3,Nokia_Lumia_1020_3:6,Een speciale batterij App waarschuwt nu als er iets ongemerkt aan blijft staan.
Nokia_Lumia_1020_3,Nokia_Lumia_1020_3:7,Verder mis ik geen enkele App tov de Iphone.
Nokia_Lumia_1020_3,Nokia_Lumia_1020_3:8,"Het scherm is een stuk groter en scherper, hetgeen vooral fijn is bij Youtube filmpjes."
Nokia_Lumia_1020_3,Nokia_Lumia_1020_3:9,Kortom even door de zure appel heenbijten en daarna heb je je fototoestel altijd bij je en kun je toevallig ook nog bellen en Whatapp-en.
Samsung_Galaxy_S4_5,Samsung_Galaxy_S4_5:1,"Ik heb de ""black edition"" besteld en snel geleverd gekregen door bol.com."
Samsung_Galaxy_S4_5,Samsung_Galaxy_S4_5:2,"De ""black edition"" ziet er alvast een stuk minder plastick uit dan de standaard versie, meer zelfs, het toestel ziet er echt wel goed uit."
Samsung_Galaxy_S4_5,Samsung_Galaxy_S4_5:3,"Om het kort te houden, het is een toptoestel, zeer snel en krachtig, vele mogelijkheden, je kan bijna alles naar je smaak zetten, app's draaien allen soepel, prachtige foto's met veel mogelijkheden in filters enz..., het scherm is fenomenaal en waarschijnlijk vergeet ik nog wel een paar puntjes."
Samsung_Galaxy_S4_5,Samsung_Galaxy_S4_5:4,"Mindere zaken, de batterij trekt het goed als je de gsm gewoon gebruikt of in stand-by, echter bij intensief gebruikt (als navigatie in de wagen of gamen bv.) loopt de batterij wel (erg) snel leeg."
Samsung_Galaxy_S4_5,Samsung_Galaxy_S4_5:5,"Het grote en heldere scherm komt dus met een prijs, het vreet aan je batterij."
Samsung_Galaxy_S4_5,Samsung_Galaxy_S4_5:6,"De camera werkt vlot, maar toch soms een tikje shutterlag, bij dusitere omstandigheden is de camera niet slecht, maar ook niet echt top te noemen, misschien nog een klein puntje over de camera, je kan het geluid er niet van afzetten en het staat vrij luid, dit is blijbaar een wettelijke issue in bepaalde regio's."
Samsung_Galaxy_S4_5,Samsung_Galaxy_S4_5:7,"Maar, alles samen, voor de huidige prijs krijg je een ubertoestel."
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:1,De Mat Black editie van de Samsung S4 ziet er meer kwalitatief uit dan de andere versies.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:2,Dus was mijn keuze snel gemaakt.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:3,Het begon al toen ik hem voor de eerste keer aanzette.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:4,Een SD kaart of je Sim kaart er in of eruit uithalen gaat makkelijk.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:5,Ik gebruik mijn telefoon dagelijks.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:6,"Voor redelijk wat zaken: E-mails, FB, instagram, surfen op het internet, smsen en natuurlijk ook bellen."
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:7,Dit toestel kan zeker multitasking aan.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:8,Het is een van de snelste smartphones op de markt en zeker zijn prijs waard.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:9,"De achterkant van de Mat Zwarte versie lijkt en voelt aan alsof het leer is, Maar in feite is het kunststof."
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:10,Ook is hij zeer mooi afgewerkt langs de randen van het scherm.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:11,Ik gebruik mijn telefoon veel.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:12,Mijn batterij gaat ongeveer 1 tot 2 dagen mee.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:13,"Natuurlijk staat mijn energiebesparing aan, Mijn wifi staat wel altijd aan omdat ik graag meteen een melding krijg van mijn email, of andere apps."
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:14,besluit: Ik raad de S4 zeker aan andere mensen aan.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:15,Het is een veelzijdige smartphone.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:16,Zijn camera is van top kwaliteit en hij neemt fotos en filmt in hoge revolutie.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:17,"Muziek of ander geluid wordt mooi afgespeelt, en ook nog redelijk luid."
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:18,Hij heeft ook een heerlijk formaat.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:19,Ik hou graag van een grote smartphone omdat ik veel surf op het internet.
Samsung_Galaxy_S4_4,Samsung_Galaxy_S4_4:20,Vandaar is een groot scherm handiger dan een klein scherm.
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:1,Heb hiervoor een Iphone gehad en vanwege krappe kas de Samsung S4 besteld.
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:2,"Telefoon ziet er goed uit, en door de bewerkte achterkant veel minder plastic als de reguliere S4."
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:3,"Hij is lekker licht maar wel aan de grote kant, net niet lekker te bedienen met 1 hand."
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:4,Scherm is goed helder en er zitten heeeeeel veel opties op.
Samsung_Galaxy_S4_1,Samsung_Galaxy_S4_1:5,"Dit heeft ook zn nadeel dat alles in sub-mappen en sub-menu's staat waar bij de iphone alles recht toe recht aan is, dus even wennen voor mij dat de ene optie anders benaderd moet worden dan de andere."
